t	Theta RK	Energy 
52.68	-0.000238962	1.22458e-07
52.69	-0.00024328	1.22085e-07
52.7	-0.000247564	1.21718e-07
52.71	-0.000251815	1.21356e-07
52.72	-0.000256033	1.21001e-07
52.73	-0.000260216	1.20651e-07
52.74	-0.000264366	1.20306e-07
52.75	-0.00026848	1.19968e-07
52.76	-0.000272559	1.19635e-07
52.77	-0.000276603	1.19308e-07
52.78	-0.000280612	1.18987e-07
52.79	-0.000284584	1.18671e-07
52.8	-0.00028852	1.18361e-07
52.81	-0.000292419	1.18057e-07
52.82	-0.000296281	1.17759e-07
52.83	-0.000300106	1.17466e-07
52.84	-0.000303894	1.17179e-07
52.85	-0.000307643	1.16898e-07
52.86	-0.000311354	1.16623e-07
52.87	-0.000315027	1.16353e-07
52.88	-0.000318661	1.16089e-07
52.89	-0.000322255	1.1583e-07
52.9	-0.000325811	1.15577e-07
52.91	-0.000329326	1.1533e-07
52.92	-0.000332802	1.15089e-07
52.93	-0.000336238	1.14853e-07
52.94	-0.000339633	1.14622e-07
52.95	-0.000342987	1.14397e-07
52.96	-0.000346301	1.14177e-07
52.97	-0.000349573	1.13963e-07
52.98	-0.000352804	1.13755e-07
52.99	-0.000355993	1.13551e-07
53	-0.00035914	1.13353e-07
53.01	-0.000362245	1.1316e-07
53.02	-0.000365307	1.12973e-07
53.03	-0.000368327	1.1279e-07
53.04	-0.000371305	1.12613e-07
53.05	-0.000374239	1.12441e-07
53.06	-0.00037713	1.12274e-07
53.07	-0.000379977	1.12111e-07
53.08	-0.000382781	1.11954e-07
53.09	-0.000385541	1.11802e-07
53.1	-0.000388256	1.11654e-07
53.11	-0.000390928	1.11512e-07
53.12	-0.000393555	1.11374e-07
53.13	-0.000396138	1.1124e-07
53.14	-0.000398676	1.11111e-07
53.15	-0.000401169	1.10987e-07
53.16	-0.000403617	1.10867e-07
53.17	-0.00040602	1.10752e-07
53.18	-0.000408377	1.1064e-07
53.19	-0.000410689	1.10534e-07
53.2	-0.000412956	1.10431e-07
53.21	-0.000415176	1.10332e-07
53.22	-0.000417351	1.10238e-07
53.23	-0.000419479	1.10147e-07
53.24	-0.000421562	1.1006e-07
53.25	-0.000423598	1.09977e-07
53.26	-0.000425588	1.09898e-07
53.27	-0.000427531	1.09823e-07
53.28	-0.000429427	1.09751e-07
53.29	-0.000431277	1.09682e-07
53.3	-0.000433081	1.09617e-07
53.31	-0.000434837	1.09556e-07
53.32	-0.000436546	1.09497e-07
53.33	-0.000438209	1.09442e-07
53.34	-0.000439824	1.0939e-07
53.35	-0.000441392	1.0934e-07
53.36	-0.000442913	1.09294e-07
53.37	-0.000444386	1.09251e-07
53.38	-0.000445813	1.0921e-07
53.39	-0.000447191	1.09172e-07
53.4	-0.000448523	1.09137e-07
53.41	-0.000449807	1.09104e-07
53.42	-0.000451043	1.09073e-07
53.43	-0.000452232	1.09045e-07
53.44	-0.000453374	1.09019e-07
53.45	-0.000454467	1.08995e-07
53.46	-0.000455514	1.08973e-07
53.47	-0.000456512	1.08953e-07
53.48	-0.000457463	1.08935e-07
53.49	-0.000458367	1.08919e-07
53.5	-0.000459222	1.08904e-07
53.51	-0.000460031	1.08891e-07
53.52	-0.000460791	1.08879e-07
53.53	-0.000461504	1.08869e-07
53.54	-0.00046217	1.0886e-07
53.55	-0.000462788	1.08853e-07
53.56	-0.000463359	1.08846e-07
53.57	-0.000463882	1.08841e-07
53.58	-0.000464358	1.08836e-07
53.59	-0.000464786	1.08832e-07
53.6	-0.000465167	1.08829e-07
53.61	-0.000465501	1.08827e-07
53.62	-0.000465788	1.08826e-07
53.63	-0.000466028	1.08824e-07
53.64	-0.00046622	1.08824e-07
53.65	-0.000466366	1.08823e-07
53.66	-0.000466465	1.08823e-07
53.67	-0.000466517	1.08823e-07
53.68	-0.000466522	1.08823e-07
53.69	-0.000466481	1.08823e-07
53.7	-0.000466393	1.08823e-07
53.71	-0.000466258	1.08822e-07
53.72	-0.000466078	1.08822e-07
53.73	-0.000465851	1.08821e-07
53.74	-0.000465578	1.08819e-07
53.75	-0.000465259	1.08817e-07
53.76	-0.000464895	1.08815e-07
53.77	-0.000464484	1.08811e-07
53.78	-0.000464028	1.08807e-07
53.79	-0.000463527	1.08802e-07
53.8	-0.00046298	1.08796e-07
53.81	-0.000462388	1.08789e-07
53.82	-0.000461751	1.08781e-07
53.83	-0.00046107	1.08772e-07
53.84	-0.000460343	1.08761e-07
53.85	-0.000459572	1.08749e-07
53.86	-0.000458757	1.08736e-07
53.87	-0.000457897	1.08721e-07
53.88	-0.000456994	1.08705e-07
53.89	-0.000456046	1.08687e-07
53.9	-0.000455055	1.08667e-07
53.91	-0.000454021	1.08646e-07
53.92	-0.000452943	1.08622e-07
53.93	-0.000451822	1.08597e-07
53.94	-0.000450658	1.0857e-07
53.95	-0.000449451	1.08541e-07
53.96	-0.000448202	1.0851e-07
53.97	-0.000446911	1.08477e-07
53.98	-0.000445578	1.08441e-07
53.99	-0.000444202	1.08403e-07
54	-0.000442786	1.08363e-07
54.01	-0.000441327	1.0832e-07
54.02	-0.000439828	1.08275e-07
54.03	-0.000438288	1.08228e-07
54.04	-0.000436706	1.08178e-07
54.05	-0.000435085	1.08125e-07
54.06	-0.000433423	1.0807e-07
54.07	-0.000431721	1.08012e-07
54.08	-0.00042998	1.07952e-07
54.09	-0.000428199	1.07888e-07
54.1	-0.000426379	1.07822e-07
54.11	-0.00042452	1.07753e-07
54.12	-0.000422622	1.07681e-07
54.13	-0.000420685	1.07606e-07
54.14	-0.000418711	1.07528e-07
54.15	-0.000416699	1.07447e-07
54.16	-0.000414649	1.07363e-07
54.17	-0.000412562	1.07276e-07
54.18	-0.000410437	1.07185e-07
54.19	-0.000408276	1.07092e-07
54.2	-0.000406079	1.06995e-07
54.21	-0.000403845	1.06896e-07
54.22	-0.000401576	1.06793e-07
54.23	-0.00039927	1.06686e-07
54.24	-0.00039693	1.06577e-07
54.25	-0.000394555	1.06464e-07
54.26	-0.000392144	1.06348e-07
54.27	-0.0003897	1.06228e-07
54.28	-0.000387222	1.06105e-07
54.29	-0.000384709	1.05979e-07
54.3	-0.000382164	1.0585e-07
54.31	-0.000379585	1.05717e-07
54.32	-0.000376974	1.0558e-07
54.33	-0.00037433	1.0544e-07
54.34	-0.000371654	1.05297e-07
54.35	-0.000368946	1.0515e-07
54.36	-0.000366206	1.05e-07
54.37	-0.000363436	1.04847e-07
54.38	-0.000360635	1.0469e-07
54.39	-0.000357803	1.0453e-07
54.4	-0.000354942	1.04366e-07
54.41	-0.00035205	1.04199e-07
54.42	-0.000349129	1.04028e-07
54.43	-0.00034618	1.03854e-07
54.44	-0.000343201	1.03677e-07
54.45	-0.000340194	1.03496e-07
54.46	-0.000337159	1.03311e-07
54.47	-0.000334097	1.03124e-07
54.48	-0.000331007	1.02933e-07
54.49	-0.000327891	1.02739e-07
54.5	-0.000324747	1.02541e-07
54.51	-0.000321578	1.0234e-07
54.52	-0.000318383	1.02136e-07
54.53	-0.000315163	1.01929e-07
54.54	-0.000311917	1.01718e-07
54.55	-0.000308647	1.01504e-07
54.56	-0.000305352	1.01287e-07
54.57	-0.000302034	1.01067e-07
54.58	-0.000298692	1.00843e-07
54.59	-0.000295327	1.00617e-07
54.6	-0.000291939	1.00387e-07
54.61	-0.000288528	1.00155e-07
54.62	-0.000285096	9.99191e-08
54.63	-0.000281642	9.96805e-08
54.64	-0.000278167	9.94389e-08
54.65	-0.000274671	9.91945e-08
54.66	-0.000271154	9.89472e-08
54.67	-0.000267618	9.8697e-08
54.68	-0.000264061	9.84441e-08
54.69	-0.000260486	9.81884e-08
54.7	-0.000256891	9.793e-08
54.71	-0.000253279	9.76689e-08
54.72	-0.000249648	9.74052e-08
54.73	-0.000245999	9.7139e-08
54.74	-0.000242333	9.68702e-08
54.75	-0.00023865	9.6599e-08
54.76	-0.000234951	9.63253e-08
54.77	-0.000231235	9.60492e-08
54.78	-0.000227504	9.57708e-08
54.79	-0.000223758	9.54901e-08
54.8	-0.000219997	9.52071e-08
54.81	-0.000216221	9.4922e-08
54.82	-0.000212432	9.46348e-08
54.83	-0.000208628	9.43455e-08
54.84	-0.000204812	9.40541e-08
54.85	-0.000200982	9.37608e-08
54.86	-0.00019714	9.34656e-08
54.87	-0.000193286	9.31686e-08
54.88	-0.000189421	9.28697e-08
54.89	-0.000185544	9.25692e-08
54.9	-0.000181657	9.22669e-08
54.91	-0.000177759	9.19631e-08
54.92	-0.000173851	9.16576e-08
54.93	-0.000169934	9.13507e-08
54.94	-0.000166007	9.10424e-08
54.95	-0.000162072	9.07326e-08
54.96	-0.000158128	9.04216e-08
54.97	-0.000154177	9.01093e-08
54.98	-0.000150218	8.97958e-08
54.99	-0.000146251	8.94812e-08
55	-0.000142279	8.91655e-08
55.01	-0.000138299	8.88489e-08
55.02	-0.000134315	8.85313e-08
55.03	-0.000130324	8.82128e-08
55.04	-0.000126329	8.78935e-08
55.05	-0.000122329	8.75735e-08
55.06	-0.000118324	8.72528e-08
55.07	-0.000114316	8.69315e-08
55.08	-0.000110304	8.66097e-08
55.09	-0.00010629	8.62873e-08
55.1	-0.000102273	8.59646e-08
55.11	-9.82534e-05	8.56415e-08
55.12	-9.42323e-05	8.53181e-08
55.13	-9.02098e-05	8.49945e-08
55.14	-8.61863e-05	8.46707e-08
55.15	-8.21622e-05	8.43468e-08
55.16	-7.8138e-05	8.40229e-08
55.17	-7.4114e-05	8.36991e-08
55.18	-7.00906e-05	8.33753e-08
55.19	-6.60683e-05	8.30518e-08
55.2	-6.20474e-05	8.27284e-08
55.21	-5.80283e-05	8.24054e-08
55.22	-5.40115e-05	8.20827e-08
55.23	-4.99973e-05	8.17604e-08
55.24	-4.59862e-05	8.14386e-08
55.25	-4.19784e-05	8.11174e-08
55.26	-3.79745e-05	8.07967e-08
55.27	-3.39748e-05	8.04768e-08
55.28	-2.99796e-05	8.01576e-08
55.29	-2.59895e-05	7.98391e-08
55.3	-2.20047e-05	7.95216e-08
55.31	-1.80257e-05	7.92049e-08
55.32	-1.40529e-05	7.88892e-08
55.33	-1.00866e-05	7.85746e-08
55.34	-6.12718e-06	7.82611e-08
55.35	-2.17508e-06	7.79487e-08
55.36	1.76934e-06	7.76375e-08
55.37	5.70571e-06	7.73276e-08
55.38	9.63364e-06	7.70191e-08
55.39	1.35528e-05	7.67119e-08
55.4	1.74627e-05	7.64061e-08
55.41	2.13631e-05	7.61019e-08
55.42	2.52535e-05	7.57991e-08
55.43	2.91337e-05	7.5498e-08
55.44	3.30032e-05	7.51986e-08
55.45	3.68616e-05	7.49008e-08
55.46	4.07087e-05	7.46048e-08
55.47	4.4544e-05	7.43106e-08
55.48	4.83672e-05	7.40183e-08
55.49	5.2178e-05	7.37278e-08
55.5	5.59759e-05	7.34394e-08
55.51	5.97606e-05	7.31529e-08
55.52	6.35318e-05	7.28684e-08
55.53	6.72891e-05	7.25861e-08
55.54	7.10322e-05	7.23059e-08
55.55	7.47607e-05	7.20278e-08
55.56	7.84743e-05	7.1752e-08
55.57	8.21726e-05	7.14785e-08
55.58	8.58554e-05	7.12072e-08
55.59	8.95222e-05	7.09383e-08
55.6	9.31727e-05	7.06718e-08
55.61	9.68066e-05	7.04077e-08
55.62	0.000100424	7.0146e-08
55.63	0.000104023	6.98869e-08
55.64	0.000107606	6.96302e-08
55.65	0.00011117	6.93761e-08
55.66	0.000114716	6.91247e-08
55.67	0.000118243	6.88758e-08
55.68	0.000121752	6.86296e-08
55.69	0.000125241	6.83861e-08
55.7	0.000128711	6.81452e-08
55.71	0.000132161	6.79072e-08
55.72	0.000135592	6.76719e-08
55.73	0.000139001	6.74393e-08
55.74	0.00014239	6.72096e-08
55.75	0.000145758	6.69828e-08
55.76	0.000149105	6.67588e-08
55.77	0.00015243	6.65376e-08
55.78	0.000155733	6.63194e-08
55.79	0.000159014	6.61041e-08
55.8	0.000162273	6.58917e-08
55.81	0.000165509	6.56823e-08
55.82	0.000168722	6.54759e-08
55.83	0.000171911	6.52724e-08
55.84	0.000175077	6.50719e-08
55.85	0.00017822	6.48744e-08
55.86	0.000181338	6.46799e-08
55.87	0.000184432	6.44885e-08
55.88	0.000187501	6.43001e-08
55.89	0.000190545	6.41147e-08
55.9	0.000193565	6.39324e-08
55.91	0.000196559	6.37531e-08
55.92	0.000199527	6.35769e-08
55.93	0.000202469	6.34038e-08
55.94	0.000205386	6.32337e-08
55.95	0.000208275	6.30666e-08
55.96	0.000211139	6.29027e-08
55.97	0.000213975	6.27417e-08
55.98	0.000216785	6.25839e-08
55.99	0.000219567	6.2429e-08
56	0.000222322	6.22773e-08
56.01	0.000225049	6.21285e-08
56.02	0.000227748	6.19828e-08
56.03	0.000230419	6.18401e-08
56.04	0.000233062	6.17005e-08
56.05	0.000235676	6.15638e-08
56.06	0.000238261	6.14301e-08
56.07	0.000240817	6.12994e-08
56.08	0.000243345	6.11717e-08
56.09	0.000245842	6.10469e-08
56.1	0.000248311	6.09251e-08
56.11	0.000250749	6.08062e-08
56.12	0.000253158	6.06901e-08
56.13	0.000255536	6.0577e-08
56.14	0.000257884	6.04667e-08
56.15	0.000260202	6.03593e-08
56.16	0.000262489	6.02546e-08
56.17	0.000264746	6.01528e-08
56.18	0.000266971	6.00538e-08
56.19	0.000269165	5.99575e-08
56.2	0.000271328	5.98639e-08
56.21	0.00027346	5.9773e-08
56.22	0.00027556	5.96848e-08
56.23	0.000277628	5.95993e-08
56.24	0.000279664	5.95163e-08
56.25	0.000281669	5.9436e-08
56.26	0.000283641	5.93582e-08
56.27	0.000285581	5.92829e-08
56.28	0.000287488	5.92101e-08
56.29	0.000289364	5.91398e-08
56.3	0.000291206	5.90719e-08
56.31	0.000293015	5.90064e-08
56.32	0.000294792	5.89433e-08
56.33	0.000296536	5.88825e-08
56.34	0.000298247	5.8824e-08
56.35	0.000299924	5.87677e-08
56.36	0.000301568	5.87136e-08
56.37	0.000303179	5.86617e-08
56.38	0.000304756	5.8612e-08
56.39	0.000306299	5.85643e-08
56.4	0.000307809	5.85187e-08
56.41	0.000309285	5.84752e-08
56.42	0.000310728	5.84335e-08
56.43	0.000312136	5.83939e-08
56.44	0.00031351	5.83561e-08
56.45	0.000314851	5.83202e-08
56.46	0.000316157	5.8286e-08
56.47	0.000317429	5.82537e-08
56.48	0.000318666	5.8223e-08
56.49	0.00031987	5.81941e-08
56.5	0.000321039	5.81667e-08
56.51	0.000322174	5.8141e-08
56.52	0.000323274	5.81168e-08
56.53	0.000324339	5.80941e-08
56.54	0.000325371	5.80728e-08
56.55	0.000326367	5.80529e-08
56.56	0.000327329	5.80344e-08
56.57	0.000328257	5.80172e-08
56.58	0.000329149	5.80013e-08
56.59	0.000330007	5.79866e-08
56.6	0.000330831	5.7973e-08
56.61	0.000331619	5.79605e-08
56.62	0.000332373	5.79492e-08
56.63	0.000333093	5.79388e-08
56.64	0.000333777	5.79295e-08
56.65	0.000334427	5.7921e-08
56.66	0.000335042	5.79134e-08
56.67	0.000335623	5.79067e-08
56.68	0.000336168	5.79007e-08
56.69	0.00033668	5.78955e-08
56.7	0.000337156	5.7891e-08
56.71	0.000337598	5.78871e-08
56.72	0.000338005	5.78837e-08
56.73	0.000338378	5.7881e-08
56.74	0.000338716	5.78787e-08
56.75	0.000339019	5.78768e-08
56.76	0.000339288	5.78754e-08
56.77	0.000339523	5.78743e-08
56.78	0.000339723	5.78735e-08
56.79	0.000339889	5.78729e-08
56.8	0.000340021	5.78726e-08
56.81	0.000340118	5.78724e-08
56.82	0.000340181	5.78723e-08
56.83	0.00034021	5.78723e-08
56.84	0.000340205	5.78723e-08
56.85	0.000340167	5.78722e-08
56.86	0.000340094	5.78721e-08
56.87	0.000339987	5.78719e-08
56.88	0.000339847	5.78715e-08
56.89	0.000339673	5.78709e-08
56.9	0.000339465	5.787e-08
56.91	0.000339224	5.78689e-08
56.92	0.000338949	5.78674e-08
56.93	0.000338641	5.78655e-08
56.94	0.0003383	5.78631e-08
56.95	0.000337926	5.78603e-08
56.96	0.000337519	5.7857e-08
56.97	0.000337079	5.78531e-08
56.98	0.000336606	5.78487e-08
56.99	0.0003361	5.78436e-08
57	0.000335562	5.78378e-08
57.01	0.000334992	5.78313e-08
57.02	0.000334389	5.7824e-08
57.03	0.000333754	5.78159e-08
57.04	0.000333086	5.7807e-08
57.05	0.000332387	5.77972e-08
57.06	0.000331656	5.77865e-08
57.07	0.000330894	5.77749e-08
57.08	0.000330099	5.77623e-08
57.09	0.000329274	5.77487e-08
57.1	0.000328417	5.7734e-08
57.11	0.000327529	5.77182e-08
57.12	0.00032661	5.77013e-08
57.13	0.000325661	5.76833e-08
57.14	0.000324681	5.76641e-08
57.15	0.00032367	5.76436e-08
57.16	0.000322629	5.7622e-08
57.17	0.000321558	5.7599e-08
57.18	0.000320456	5.75747e-08
57.19	0.000319325	5.75492e-08
57.2	0.000318165	5.75222e-08
57.21	0.000316975	5.74939e-08
57.22	0.000315755	5.74642e-08
57.23	0.000314507	5.7433e-08
57.24	0.000313229	5.74003e-08
57.25	0.000311923	5.73662e-08
57.26	0.000310589	5.73306e-08
57.27	0.000309225	5.72934e-08
57.28	0.000307834	5.72547e-08
57.29	0.000306415	5.72144e-08
57.3	0.000304968	5.71726e-08
57.31	0.000303493	5.71291e-08
57.32	0.000301991	5.70839e-08
57.33	0.000300462	5.70372e-08
57.34	0.000298906	5.69888e-08
57.35	0.000297324	5.69386e-08
57.36	0.000295714	5.68868e-08
57.37	0.000294078	5.68333e-08
57.38	0.000292417	5.67781e-08
57.39	0.000290729	5.67211e-08
57.4	0.000289016	5.66624e-08
57.41	0.000287277	5.6602e-08
57.42	0.000285513	5.65397e-08
57.43	0.000283724	5.64757e-08
57.44	0.00028191	5.64099e-08
57.45	0.000280072	5.63423e-08
57.46	0.000278209	5.62729e-08
57.47	0.000276322	5.62017e-08
57.48	0.000274412	5.61287e-08
57.49	0.000272478	5.60539e-08
57.5	0.00027052	5.59773e-08
57.51	0.000268539	5.58988e-08
57.52	0.000266536	5.58185e-08
57.53	0.00026451	5.57364e-08
57.54	0.000262461	5.56525e-08
57.55	0.000260391	5.55668e-08
57.56	0.000258298	5.54792e-08
57.57	0.000256184	5.53898e-08
57.58	0.000254049	5.52986e-08
57.59	0.000251892	5.52056e-08
57.6	0.000249715	5.51107e-08
57.61	0.000247517	5.50141e-08
57.62	0.000245298	5.49157e-08
57.63	0.00024306	5.48155e-08
57.64	0.000240802	5.47135e-08
57.65	0.000238524	5.46097e-08
57.66	0.000236227	5.45042e-08
57.67	0.000233911	5.43969e-08
57.68	0.000231576	5.42879e-08
57.69	0.000229222	5.41771e-08
57.7	0.000226851	5.40646e-08
57.71	0.000224462	5.39504e-08
57.72	0.000222055	5.38346e-08
57.73	0.00021963	5.3717e-08
57.74	0.000217189	5.35978e-08
57.75	0.00021473	5.34769e-08
57.76	0.000212255	5.33544e-08
57.77	0.000209764	5.32303e-08
57.78	0.000207257	5.31046e-08
57.79	0.000204734	5.29773e-08
57.8	0.000202196	5.28484e-08
57.81	0.000199643	5.2718e-08
57.82	0.000197074	5.25861e-08
57.83	0.000194492	5.24527e-08
57.84	0.000191895	5.23178e-08
57.85	0.000189284	5.21815e-08
57.86	0.000186659	5.20437e-08
57.87	0.000184021	5.19045e-08
57.88	0.000181369	5.17639e-08
57.89	0.000178705	5.1622e-08
57.9	0.000176029	5.14787e-08
57.91	0.00017334	5.13341e-08
57.92	0.000170639	5.11882e-08
57.93	0.000167927	5.10411e-08
57.94	0.000165203	5.08927e-08
57.95	0.000162468	5.07431e-08
57.96	0.000159723	5.05923e-08
57.97	0.000156967	5.04404e-08
57.98	0.0001542	5.02874e-08
57.99	0.000151424	5.01332e-08
58	0.000148639	4.9978e-08
58.01	0.000145844	4.98218e-08
58.02	0.00014304	4.96645e-08
58.03	0.000140227	4.95063e-08
58.04	0.000137406	4.93472e-08
58.05	0.000134577	4.91871e-08
58.06	0.00013174	4.90261e-08
58.07	0.000128895	4.88643e-08
58.08	0.000126044	4.87017e-08
58.09	0.000123185	4.85383e-08
58.1	0.00012032	4.83741e-08
58.11	0.000117449	4.82092e-08
58.12	0.000114571	4.80436e-08
58.13	0.000111688	4.78773e-08
58.14	0.0001088	4.77105e-08
58.15	0.000105906	4.7543e-08
58.16	0.000103008	4.7375e-08
58.17	0.000100105	4.72065e-08
58.18	9.7198e-05	4.70375e-08
58.19	9.4287e-05	4.6868e-08
58.2	9.13724e-05	4.66981e-08
58.21	8.84545e-05	4.65278e-08
58.22	8.55336e-05	4.63572e-08
58.23	8.261e-05	4.61862e-08
58.24	7.9684e-05	4.6015e-08
58.25	7.67559e-05	4.58435e-08
58.26	7.38259e-05	4.56718e-08
58.27	7.08944e-05	4.54999e-08
58.28	6.79618e-05	4.53279e-08
58.29	6.50281e-05	4.51558e-08
58.3	6.20939e-05	4.49836e-08
58.31	5.91593e-05	4.48114e-08
58.32	5.62246e-05	4.46391e-08
58.33	5.32902e-05	4.44669e-08
58.34	5.03564e-05	4.42948e-08
58.35	4.74233e-05	4.41227e-08
58.36	4.44914e-05	4.39508e-08
58.37	4.15609e-05	4.3779e-08
58.38	3.86322e-05	4.36075e-08
58.39	3.57054e-05	4.34362e-08
58.4	3.27808e-05	4.32651e-08
58.41	2.98589e-05	4.30943e-08
58.42	2.69398e-05	4.29239e-08
58.43	2.40239e-05	4.27539e-08
58.44	2.11113e-05	4.25842e-08
58.45	1.82025e-05	4.2415e-08
58.46	1.52977e-05	4.22462e-08
58.47	1.23971e-05	4.2078e-08
58.48	9.50116e-06	4.19102e-08
58.49	6.61001e-06	4.17431e-08
58.5	3.72397e-06	4.15765e-08
58.51	8.4333e-07	4.14105e-08
58.52	-2.03164e-06	4.12452e-08
58.53	-4.90066e-06	4.10806e-08
58.54	-7.76346e-06	4.09167e-08
58.55	-1.06198e-05	4.07535e-08
58.56	-1.34693e-05	4.05911e-08
58.57	-1.63118e-05	4.04295e-08
58.58	-1.9147e-05	4.02687e-08
58.59	-2.19746e-05	4.01088e-08
58.6	-2.47944e-05	3.99498e-08
58.61	-2.7606e-05	3.97917e-08
58.62	-3.04093e-05	3.96345e-08
58.63	-3.3204e-05	3.94783e-08
58.64	-3.59897e-05	3.93231e-08
58.65	-3.87663e-05	3.91689e-08
58.66	-4.15334e-05	3.90158e-08
58.67	-4.42909e-05	3.88637e-08
58.68	-4.70385e-05	3.87127e-08
58.69	-4.97758e-05	3.85629e-08
58.7	-5.25027e-05	3.84141e-08
58.71	-5.5219e-05	3.82666e-08
58.72	-5.79243e-05	3.81202e-08
58.73	-6.06183e-05	3.79751e-08
58.74	-6.3301e-05	3.78311e-08
58.75	-6.5972e-05	3.76884e-08
58.76	-6.8631e-05	3.7547e-08
58.77	-7.12779e-05	3.74069e-08
58.78	-7.39123e-05	3.72681e-08
58.79	-7.65341e-05	3.71306e-08
58.8	-7.91431e-05	3.69945e-08
58.81	-8.17389e-05	3.68597e-08
58.82	-8.43213e-05	3.67263e-08
58.83	-8.68902e-05	3.65944e-08
58.84	-8.94453e-05	3.64638e-08
58.85	-9.19863e-05	3.63347e-08
58.86	-9.45131e-05	3.6207e-08
58.87	-9.70253e-05	3.60807e-08
58.88	-9.95229e-05	3.5956e-08
58.89	-0.000102006	3.58327e-08
58.9	-0.000104473	3.57109e-08
58.91	-0.000106925	3.55907e-08
58.92	-0.000109362	3.5472e-08
58.93	-0.000111782	3.53548e-08
58.94	-0.000114187	3.52391e-08
58.95	-0.000116576	3.5125e-08
58.96	-0.000118948	3.50125e-08
58.97	-0.000121303	3.49015e-08
58.98	-0.000123642	3.47921e-08
58.99	-0.000125963	3.46843e-08
59	-0.000128268	3.45781e-08
59.01	-0.000130555	3.44735e-08
59.02	-0.000132824	3.43705e-08
59.03	-0.000135076	3.42691e-08
59.04	-0.000137309	3.41693e-08
59.05	-0.000139525	3.40712e-08
59.06	-0.000141722	3.39746e-08
59.07	-0.0001439	3.38797e-08
59.08	-0.00014606	3.37864e-08
59.09	-0.000148201	3.36948e-08
59.1	-0.000150323	3.36047e-08
59.11	-0.000152425	3.35163e-08
59.12	-0.000154508	3.34295e-08
59.13	-0.000156572	3.33444e-08
59.14	-0.000158615	3.32608e-08
59.15	-0.000160639	3.31789e-08
59.16	-0.000162643	3.30986e-08
59.17	-0.000164626	3.30199e-08
59.18	-0.000166589	3.29429e-08
59.19	-0.000168532	3.28674e-08
59.2	-0.000170454	3.27935e-08
59.21	-0.000172355	3.27213e-08
59.22	-0.000174234	3.26506e-08
59.23	-0.000176093	3.25815e-08
59.24	-0.000177931	3.2514e-08
59.25	-0.000179746	3.2448e-08
59.26	-0.000181541	3.23836e-08
59.27	-0.000183314	3.23208e-08
59.28	-0.000185064	3.22595e-08
59.29	-0.000186793	3.21997e-08
59.3	-0.0001885	3.21414e-08
59.31	-0.000190184	3.20847e-08
59.32	-0.000191846	3.20294e-08
59.33	-0.000193486	3.19757e-08
59.34	-0.000195103	3.19234e-08
59.35	-0.000196697	3.18725e-08
59.36	-0.000198269	3.18231e-08
59.37	-0.000199817	3.17752e-08
59.38	-0.000201343	3.17286e-08
59.39	-0.000202845	3.16835e-08
59.4	-0.000204324	3.16397e-08
59.41	-0.00020578	3.15974e-08
59.42	-0.000207212	3.15563e-08
59.43	-0.00020862	3.15167e-08
59.44	-0.000210005	3.14783e-08
59.45	-0.000211367	3.14412e-08
59.46	-0.000212704	3.14055e-08
59.47	-0.000214018	3.1371e-08
59.48	-0.000215307	3.13377e-08
59.49	-0.000216572	3.13057e-08
59.5	-0.000217814	3.12749e-08
59.51	-0.000219031	3.12452e-08
59.52	-0.000220223	3.12168e-08
59.53	-0.000221391	3.11895e-08
59.54	-0.000222535	3.11633e-08
59.55	-0.000223655	3.11383e-08
59.56	-0.000224749	3.11143e-08
59.57	-0.000225819	3.10914e-08
59.58	-0.000226865	3.10695e-08
59.59	-0.000227885	3.10487e-08
59.6	-0.000228881	3.10289e-08
59.61	-0.000229852	3.101e-08
59.62	-0.000230798	3.09921e-08
59.63	-0.000231719	3.09751e-08
59.64	-0.000232616	3.09591e-08
59.65	-0.000233487	3.09439e-08
59.66	-0.000234333	3.09296e-08
59.67	-0.000235154	3.09161e-08
59.68	-0.00023595	3.09034e-08
59.69	-0.00023672	3.08916e-08
59.7	-0.000237466	3.08804e-08
59.71	-0.000238186	3.08701e-08
59.72	-0.000238881	3.08604e-08
59.73	-0.000239551	3.08514e-08
59.74	-0.000240195	3.08431e-08
59.75	-0.000240814	3.08355e-08
59.76	-0.000241408	3.08284e-08
59.77	-0.000241977	3.08219e-08
59.78	-0.00024252	3.0816e-08
59.79	-0.000243038	3.08107e-08
59.8	-0.000243531	3.08058e-08
59.81	-0.000243998	3.08014e-08
59.82	-0.00024444	3.07975e-08
59.83	-0.000244857	3.0794e-08
59.84	-0.000245249	3.0791e-08
59.85	-0.000245615	3.07883e-08
59.86	-0.000245956	3.0786e-08
59.87	-0.000246271	3.0784e-08
59.88	-0.000246562	3.07823e-08
59.89	-0.000246827	3.07809e-08
59.9	-0.000247067	3.07797e-08
59.91	-0.000247282	3.07788e-08
59.92	-0.000247472	3.07781e-08
59.93	-0.000247636	3.07775e-08
59.94	-0.000247776	3.07771e-08
59.95	-0.00024789	3.07769e-08
59.96	-0.00024798	3.07767e-08
59.97	-0.000248045	3.07766e-08
59.98	-0.000248084	3.07766e-08
59.99	-0.000248099	3.07766e-08
60	-0.000248089	3.07766e-08
60.01	-0.000248054	3.07766e-08
60.02	-0.000247995	3.07765e-08
60.03	-0.000247911	3.07764e-08
60.04	-0.000247802	3.07761e-08
60.05	-0.000247669	3.07758e-08
60.06	-0.000247511	3.07753e-08
60.07	-0.000247329	3.07746e-08
60.08	-0.000247122	3.07737e-08
