t	Theta Euler	Energy
51.61	0.000378958	2.9859e-07
51.62	0.000372223	2.97709e-07
51.63	0.000365464	2.9682e-07
51.64	0.000358681	2.95926e-07
51.65	0.000351875	2.95025e-07
51.66	0.000345047	2.94118e-07
51.67	0.000338197	2.93206e-07
51.68	0.000331327	2.92287e-07
51.69	0.000324436	2.91363e-07
51.7	0.000317526	2.90434e-07
51.71	0.000310598	2.89499e-07
51.72	0.000303652	2.8856e-07
51.73	0.000296688	2.87616e-07
51.74	0.000289708	2.86667e-07
51.75	0.000282712	2.85714e-07
51.76	0.000275701	2.84756e-07
51.77	0.000268676	2.83795e-07
51.78	0.000261638	2.8283e-07
51.79	0.000254587	2.81861e-07
51.8	0.000247523	2.80889e-07
51.81	0.000240449	2.79913e-07
51.82	0.000233363	2.78935e-07
51.83	0.000226268	2.77953e-07
51.84	0.000219164	2.7697e-07
51.85	0.000212051	2.75983e-07
51.86	0.000204931	2.74995e-07
51.87	0.000197804	2.74005e-07
51.88	0.00019067	2.73012e-07
51.89	0.000183531	2.72019e-07
51.9	0.000176387	2.71024e-07
51.91	0.000169239	2.70027e-07
51.92	0.000162088	2.6903e-07
51.93	0.000154934	2.68032e-07
51.94	0.000147778	2.67034e-07
51.95	0.000140621	2.66035e-07
51.96	0.000133463	2.65036e-07
51.97	0.000126306	2.64037e-07
51.98	0.00011915	2.63038e-07
51.99	0.000111995	2.6204e-07
52	0.000104843	2.61043e-07
52.01	9.7694e-05	2.60046e-07
52.02	9.05488e-05	2.59051e-07
52.03	8.3408e-05	2.58056e-07
52.04	7.62725e-05	2.57064e-07
52.05	6.91429e-05	2.56073e-07
52.06	6.202e-05	2.55084e-07
52.07	5.49044e-05	2.54097e-07
52.08	4.77968e-05	2.53112e-07
52.09	4.06979e-05	2.5213e-07
52.1	3.36084e-05	2.5115e-07
52.11	2.65291e-05	2.50173e-07
52.12	1.94606e-05	2.492e-07
52.13	1.24035e-05	2.48229e-07
52.14	5.3586e-06	2.47262e-07
52.15	-1.67344e-06	2.46299e-07
52.16	-8.69196e-06	2.4534e-07
52.17	-1.56963e-05	2.44384e-07
52.18	-2.26857e-05	2.43433e-07
52.19	-2.96596e-05	2.42486e-07
52.2	-3.66173e-05	2.41543e-07
52.21	-4.3558e-05	2.40605e-07
52.22	-5.04813e-05	2.39672e-07
52.23	-5.73863e-05	2.38744e-07
52.24	-6.42725e-05	2.37821e-07
52.25	-7.11392e-05	2.36904e-07
52.26	-7.79857e-05	2.35992e-07
52.27	-8.48114e-05	2.35086e-07
52.28	-9.16156e-05	2.34185e-07
52.29	-9.83978e-05	2.33291e-07
52.3	-0.000105157	2.32403e-07
52.31	-0.000111893	2.31521e-07
52.32	-0.000118605	2.30645e-07
52.33	-0.000125293	2.29777e-07
52.34	-0.000131955	2.28914e-07
52.35	-0.000138592	2.28059e-07
52.36	-0.000145201	2.27211e-07
52.37	-0.000151784	2.2637e-07
52.38	-0.000158339	2.25536e-07
52.39	-0.000164866	2.24709e-07
52.4	-0.000171364	2.2389e-07
52.41	-0.000177833	2.23079e-07
52.42	-0.000184271	2.22275e-07
52.43	-0.000190679	2.21479e-07
52.44	-0.000197055	2.20691e-07
52.45	-0.0002034	2.19912e-07
52.46	-0.000209712	2.1914e-07
52.47	-0.000215992	2.18377e-07
52.48	-0.000222238	2.17622e-07
52.49	-0.000228449	2.16876e-07
52.5	-0.000234626	2.16138e-07
52.51	-0.000240768	2.15409e-07
52.52	-0.000246874	2.14688e-07
52.53	-0.000252944	2.13976e-07
52.54	-0.000258977	2.13274e-07
52.55	-0.000264973	2.1258e-07
52.56	-0.000270931	2.11895e-07
52.57	-0.00027685	2.11219e-07
52.58	-0.00028273	2.10553e-07
52.59	-0.000288571	2.09896e-07
52.6	-0.000294372	2.09248e-07
52.61	-0.000300133	2.08609e-07
52.62	-0.000305853	2.0798e-07
52.63	-0.000311531	2.0736e-07
52.64	-0.000317167	2.06749e-07
52.65	-0.000322761	2.06148e-07
52.66	-0.000328312	2.05557e-07
52.67	-0.000333819	2.04975e-07
52.68	-0.000339283	2.04403e-07
52.69	-0.000344702	2.0384e-07
52.7	-0.000350077	2.03287e-07
52.71	-0.000355406	2.02744e-07
52.72	-0.00036069	2.0221e-07
52.73	-0.000365927	2.01686e-07
52.74	-0.000371118	2.01171e-07
52.75	-0.000376262	2.00666e-07
52.76	-0.000381359	2.00171e-07
52.77	-0.000386408	1.99686e-07
52.78	-0.000391408	1.9921e-07
52.79	-0.00039636	1.98744e-07
52.8	-0.000401263	1.98287e-07
52.81	-0.000406117	1.97841e-07
52.82	-0.000410921	1.97403e-07
52.83	-0.000415674	1.96975e-07
52.84	-0.000420377	1.96557e-07
52.85	-0.000425029	1.96148e-07
52.86	-0.000429629	1.95749e-07
52.87	-0.000434178	1.95359e-07
52.88	-0.000438675	1.94978e-07
52.89	-0.000443119	1.94607e-07
52.9	-0.000447511	1.94245e-07
52.91	-0.000451849	1.93892e-07
52.92	-0.000456134	1.93549e-07
52.93	-0.000460365	1.93214e-07
52.94	-0.000464543	1.92889e-07
52.95	-0.000468666	1.92572e-07
52.96	-0.000472734	1.92265e-07
52.97	-0.000476747	1.91966e-07
52.98	-0.000480705	1.91676e-07
52.99	-0.000484607	1.91395e-07
53	-0.000488453	1.91122e-07
53.01	-0.000492243	1.90858e-07
53.02	-0.000495977	1.90602e-07
53.03	-0.000499654	1.90355e-07
53.04	-0.000503274	1.90115e-07
53.05	-0.000506837	1.89884e-07
53.06	-0.000510343	1.89661e-07
53.07	-0.000513791	1.89446e-07
53.08	-0.000517181	1.89239e-07
53.09	-0.000520512	1.8904e-07
53.1	-0.000523786	1.88848e-07
53.11	-0.000527	1.88664e-07
53.12	-0.000530156	1.88487e-07
53.13	-0.000533253	1.88317e-07
53.14	-0.000536291	1.88155e-07
53.15	-0.000539269	1.88e-07
53.16	-0.000542188	1.87852e-07
53.17	-0.000545047	1.8771e-07
53.18	-0.000547846	1.87576e-07
53.19	-0.000550585	1.87447e-07
53.2	-0.000553263	1.87326e-07
53.21	-0.000555882	1.8721e-07
53.22	-0.000558439	1.87101e-07
53.23	-0.000560936	1.86998e-07
53.24	-0.000563372	1.86901e-07
53.25	-0.000565747	1.8681e-07
53.26	-0.000568062	1.86724e-07
53.27	-0.000570314	1.86644e-07
53.28	-0.000572506	1.86569e-07
53.29	-0.000574636	1.86499e-07
53.3	-0.000576705	1.86435e-07
53.31	-0.000578712	1.86375e-07
53.32	-0.000580657	1.86321e-07
53.33	-0.000582541	1.86271e-07
53.34	-0.000584362	1.86225e-07
53.35	-0.000586122	1.86184e-07
53.36	-0.00058782	1.86147e-07
53.37	-0.000589456	1.86114e-07
53.38	-0.00059103	1.86085e-07
53.39	-0.000592542	1.8606e-07
53.4	-0.000593991	1.86038e-07
53.41	-0.000595379	1.8602e-07
53.42	-0.000596704	1.86005e-07
53.43	-0.000597967	1.85993e-07
53.44	-0.000599168	1.85984e-07
53.45	-0.000600307	1.85978e-07
53.46	-0.000601383	1.85975e-07
53.47	-0.000602398	1.85974e-07
53.48	-0.00060335	1.85976e-07
53.49	-0.00060424	1.8598e-07
53.5	-0.000605068	1.85986e-07
53.51	-0.000605833	1.85994e-07
53.52	-0.000606537	1.86003e-07
53.53	-0.000607179	1.86014e-07
53.54	-0.000607759	1.86027e-07
53.55	-0.000608277	1.86041e-07
53.56	-0.000608733	1.86056e-07
53.57	-0.000609127	1.86072e-07
53.58	-0.00060946	1.86089e-07
53.59	-0.000609731	1.86106e-07
53.6	-0.000609941	1.86124e-07
53.61	-0.000610089	1.86142e-07
53.62	-0.000610176	1.86161e-07
53.63	-0.000610202	1.8618e-07
53.64	-0.000610167	1.86198e-07
53.65	-0.000610071	1.86216e-07
53.66	-0.000609914	1.86234e-07
53.67	-0.000609696	1.86252e-07
53.68	-0.000609418	1.86269e-07
53.69	-0.000609079	1.86284e-07
53.7	-0.00060868	1.86299e-07
53.71	-0.000608221	1.86313e-07
53.72	-0.000607702	1.86326e-07
53.73	-0.000607123	1.86337e-07
53.74	-0.000606485	1.86347e-07
53.75	-0.000605787	1.86355e-07
53.76	-0.00060503	1.86361e-07
53.77	-0.000604214	1.86366e-07
53.78	-0.000603339	1.86368e-07
53.79	-0.000602405	1.86368e-07
53.8	-0.000601413	1.86366e-07
53.81	-0.000600363	1.86361e-07
53.82	-0.000599254	1.86354e-07
53.83	-0.000598088	1.86344e-07
53.84	-0.000596864	1.86331e-07
53.85	-0.000595583	1.86315e-07
53.86	-0.000594244	1.86297e-07
53.87	-0.000592849	1.86275e-07
53.88	-0.000591397	1.86249e-07
53.89	-0.000589889	1.86221e-07
53.9	-0.000588325	1.86189e-07
53.91	-0.000586704	1.86153e-07
53.92	-0.000585029	1.86114e-07
53.93	-0.000583297	1.8607e-07
53.94	-0.000581511	1.86023e-07
53.95	-0.00057967	1.85972e-07
53.96	-0.000577775	1.85916e-07
53.97	-0.000575825	1.85857e-07
53.98	-0.000573822	1.85793e-07
53.99	-0.000571765	1.85725e-07
54	-0.000569655	1.85652e-07
54.01	-0.000567491	1.85574e-07
54.02	-0.000565275	1.85492e-07
54.03	-0.000563007	1.85405e-07
54.04	-0.000560687	1.85314e-07
54.05	-0.000558315	1.85217e-07
54.06	-0.000555892	1.85116e-07
54.07	-0.000553418	1.85009e-07
54.08	-0.000550893	1.84898e-07
54.09	-0.000548318	1.84781e-07
54.1	-0.000545693	1.84659e-07
54.11	-0.000543018	1.84531e-07
54.12	-0.000540294	1.84399e-07
54.13	-0.000537521	1.8426e-07
54.14	-0.0005347	1.84117e-07
54.15	-0.000531831	1.83968e-07
54.16	-0.000528914	1.83813e-07
54.17	-0.00052595	1.83653e-07
54.18	-0.000522938	1.83487e-07
54.19	-0.00051988	1.83315e-07
54.2	-0.000516776	1.83137e-07
54.21	-0.000513626	1.82954e-07
54.22	-0.000510431	1.82765e-07
54.23	-0.000507191	1.8257e-07
54.24	-0.000503906	1.8237e-07
54.25	-0.000500577	1.82163e-07
54.26	-0.000497204	1.81951e-07
54.27	-0.000493788	1.81733e-07
54.28	-0.00049033	1.81508e-07
54.29	-0.000486828	1.81278e-07
54.3	-0.000483285	1.81042e-07
54.31	-0.0004797	1.808e-07
54.32	-0.000476074	1.80552e-07
54.33	-0.000472407	1.80298e-07
54.34	-0.0004687	1.80037e-07
54.35	-0.000464953	1.79771e-07
54.36	-0.000461167	1.79499e-07
54.37	-0.000457341	1.79222e-07
54.38	-0.000453478	1.78938e-07
54.39	-0.000449576	1.78648e-07
54.4	-0.000445637	1.78352e-07
54.41	-0.00044166	1.78051e-07
54.42	-0.000437647	1.77743e-07
54.43	-0.000433598	1.7743e-07
54.44	-0.000429514	1.7711e-07
54.45	-0.000425394	1.76786e-07
54.46	-0.000421239	1.76455e-07
54.47	-0.00041705	1.76118e-07
54.48	-0.000412827	1.75776e-07
54.49	-0.000408572	1.75428e-07
54.5	-0.000404283	1.75075e-07
54.51	-0.000399962	1.74716e-07
54.52	-0.000395609	1.74351e-07
54.53	-0.000391225	1.73981e-07
54.54	-0.00038681	1.73606e-07
54.55	-0.000382365	1.73225e-07
54.56	-0.00037789	1.72839e-07
54.57	-0.000373386	1.72447e-07
54.58	-0.000368853	1.72051e-07
54.59	-0.000364292	1.71649e-07
54.6	-0.000359703	1.71242e-07
54.61	-0.000355087	1.7083e-07
54.62	-0.000350444	1.70413e-07
54.63	-0.000345775	1.69991e-07
54.64	-0.00034108	1.69564e-07
54.65	-0.00033636	1.69133e-07
54.66	-0.000331615	1.68697e-07
54.67	-0.000326846	1.68256e-07
54.68	-0.000322053	1.67811e-07
54.69	-0.000317238	1.67361e-07
54.7	-0.0003124	1.66907e-07
54.71	-0.000307539	1.66449e-07
54.72	-0.000302657	1.65987e-07
54.73	-0.000297755	1.6552e-07
54.74	-0.000292831	1.65049e-07
54.75	-0.000287888	1.64575e-07
54.76	-0.000282926	1.64096e-07
54.77	-0.000277944	1.63614e-07
54.78	-0.000272945	1.63128e-07
54.79	-0.000267927	1.62639e-07
54.8	-0.000262892	1.62146e-07
54.81	-0.000257841	1.61649e-07
54.82	-0.000252773	1.6115e-07
54.83	-0.00024769	1.60647e-07
54.84	-0.000242591	1.60141e-07
54.85	-0.000237478	1.59633e-07
54.86	-0.000232351	1.59121e-07
54.87	-0.00022721	1.58606e-07
54.88	-0.000222057	1.58089e-07
54.89	-0.000216891	1.5757e-07
54.9	-0.000211713	1.57047e-07
54.91	-0.000206524	1.56523e-07
54.92	-0.000201324	1.55996e-07
54.93	-0.000196114	1.55467e-07
54.94	-0.000190894	1.54936e-07
54.95	-0.000185665	1.54404e-07
54.96	-0.000180427	1.53869e-07
54.97	-0.000175181	1.53333e-07
54.98	-0.000169928	1.52795e-07
54.99	-0.000164668	1.52255e-07
55	-0.000159401	1.51715e-07
55.01	-0.000154128	1.51173e-07
55.02	-0.00014885	1.50629e-07
55.03	-0.000143567	1.50085e-07
55.04	-0.00013828	1.4954e-07
55.05	-0.000132989	1.48994e-07
55.06	-0.000127694	1.48448e-07
55.07	-0.000122397	1.47901e-07
55.08	-0.000117098	1.47353e-07
55.09	-0.000111797	1.46805e-07
55.1	-0.000106495	1.46257e-07
55.11	-0.000101192	1.45709e-07
55.12	-9.58897e-05	1.4516e-07
55.13	-9.05876e-05	1.44612e-07
55.14	-8.52865e-05	1.44064e-07
55.15	-7.99869e-05	1.43517e-07
55.16	-7.46894e-05	1.42969e-07
55.17	-6.93945e-05	1.42423e-07
55.18	-6.41027e-05	1.41877e-07
55.19	-5.88146e-05	1.41332e-07
55.2	-5.35306e-05	1.40787e-07
55.21	-4.82513e-05	1.40244e-07
55.22	-4.29772e-05	1.39702e-07
55.23	-3.77089e-05	1.39161e-07
55.24	-3.24468e-05	1.38621e-07
55.25	-2.71914e-05	1.38083e-07
55.26	-2.19433e-05	1.37546e-07
55.27	-1.6703e-05	1.37011e-07
55.28	-1.14709e-05	1.36477e-07
55.29	-6.24768e-06	1.35946e-07
55.3	-1.03374e-06	1.35416e-07
55.31	4.17041e-06	1.34888e-07
55.32	9.36424e-06	1.34363e-07
55.33	1.45473e-05	1.3384e-07
55.34	1.9719e-05	1.33319e-07
55.35	2.48789e-05	1.328e-07
55.36	3.00266e-05	1.32285e-07
55.37	3.51614e-05	1.31771e-07
55.38	4.0283e-05	1.31261e-07
55.39	4.53908e-05	1.30753e-07
55.4	5.04844e-05	1.30248e-07
55.41	5.55633e-05	1.29746e-07
55.42	6.06269e-05	1.29248e-07
55.43	6.56749e-05	1.28752e-07
55.44	7.07067e-05	1.2826e-07
55.45	7.57219e-05	1.27771e-07
55.46	8.07199e-05	1.27285e-07
55.47	8.57005e-05	1.26803e-07
55.48	9.06629e-05	1.26324e-07
55.49	9.56069e-05	1.2585e-07
55.5	0.000100532	1.25379e-07
55.51	0.000105438	1.24911e-07
55.52	0.000110323	1.24448e-07
55.53	0.000115189	1.23988e-07
55.54	0.000120033	1.23533e-07
55.55	0.000124857	1.23082e-07
55.56	0.000129659	1.22634e-07
55.57	0.000134438	1.22191e-07
55.58	0.000139196	1.21753e-07
55.59	0.00014393	1.21318e-07
55.6	0.000148641	1.20889e-07
55.61	0.000153328	1.20463e-07
55.62	0.000157991	1.20042e-07
55.63	0.000162629	1.19626e-07
55.64	0.000167242	1.19214e-07
55.65	0.000171829	1.18807e-07
55.66	0.000176391	1.18405e-07
55.67	0.000180926	1.18007e-07
55.68	0.000185435	1.17615e-07
55.69	0.000189917	1.17227e-07
55.7	0.000194371	1.16844e-07
55.71	0.000198797	1.16466e-07
55.72	0.000203195	1.16093e-07
55.73	0.000207564	1.15725e-07
55.74	0.000211904	1.15362e-07
55.75	0.000216215	1.15004e-07
55.76	0.000220495	1.14651e-07
55.77	0.000224746	1.14303e-07
55.78	0.000228966	1.13961e-07
55.79	0.000233155	1.13623e-07
55.8	0.000237313	1.13291e-07
55.81	0.00024144	1.12964e-07
55.82	0.000245534	1.12643e-07
55.83	0.000249596	1.12326e-07
55.84	0.000253625	1.12015e-07
55.85	0.000257622	1.11709e-07
55.86	0.000261585	1.11409e-07
55.87	0.000265514	1.11113e-07
55.88	0.000269409	1.10823e-07
55.89	0.00027327	1.10539e-07
55.9	0.000277096	1.10259e-07
55.91	0.000280888	1.09985e-07
55.92	0.000284644	1.09717e-07
55.93	0.000288364	1.09453e-07
55.94	0.000292048	1.09195e-07
55.95	0.000295697	1.08942e-07
55.96	0.000299308	1.08695e-07
55.97	0.000302883	1.08452e-07
55.98	0.000306421	1.08215e-07
55.99	0.000309922	1.07983e-07
56	0.000313385	1.07757e-07
56.01	0.00031681	1.07535e-07
56.02	0.000320196	1.07319e-07
56.03	0.000323545	1.07108e-07
56.04	0.000326854	1.06902e-07
56.05	0.000330125	1.06701e-07
56.06	0.000333356	1.06505e-07
56.07	0.000336548	1.06314e-07
56.08	0.0003397	1.06128e-07
56.09	0.000342813	1.05948e-07
56.1	0.000345885	1.05772e-07
56.11	0.000348916	1.05601e-07
56.12	0.000351907	1.05435e-07
56.13	0.000354857	1.05273e-07
56.14	0.000357766	1.05117e-07
56.15	0.000360634	1.04965e-07
56.16	0.00036346	1.04818e-07
56.17	0.000366245	1.04676e-07
56.18	0.000368987	1.04538e-07
56.19	0.000371688	1.04405e-07
56.2	0.000374346	1.04276e-07
56.21	0.000376962	1.04152e-07
56.22	0.000379535	1.04032e-07
56.23	0.000382065	1.03916e-07
56.24	0.000384552	1.03805e-07
56.25	0.000386996	1.03698e-07
56.26	0.000389396	1.03595e-07
56.27	0.000391754	1.03496e-07
56.28	0.000394067	1.03401e-07
56.29	0.000396337	1.0331e-07
56.3	0.000398562	1.03224e-07
56.31	0.000400744	1.03141e-07
56.32	0.000402881	1.03061e-07
56.33	0.000404975	1.02986e-07
56.34	0.000407023	1.02914e-07
56.35	0.000409027	1.02846e-07
56.36	0.000410986	1.02781e-07
56.37	0.000412901	1.02719e-07
56.38	0.00041477	1.02661e-07
56.39	0.000416595	1.02607e-07
56.4	0.000418374	1.02555e-07
56.41	0.000420108	1.02507e-07
56.42	0.000421797	1.02461e-07
56.43	0.000423441	1.02419e-07
56.44	0.000425039	1.0238e-07
56.45	0.000426591	1.02343e-07
56.46	0.000428098	1.02309e-07
56.47	0.000429559	1.02278e-07
56.48	0.000430975	1.02249e-07
56.49	0.000432344	1.02223e-07
56.5	0.000433668	1.022e-07
56.51	0.000434946	1.02178e-07
56.52	0.000436178	1.02159e-07
56.53	0.000437364	1.02143e-07
56.54	0.000438504	1.02128e-07
56.55	0.000439598	1.02115e-07
56.56	0.000440646	1.02104e-07
56.57	0.000441648	1.02095e-07
56.58	0.000442604	1.02088e-07
56.59	0.000443514	1.02083e-07
56.6	0.000444378	1.02079e-07
56.61	0.000445195	1.02076e-07
56.62	0.000445967	1.02075e-07
56.63	0.000446693	1.02076e-07
56.64	0.000447372	1.02077e-07
56.65	0.000448005	1.0208e-07
56.66	0.000448593	1.02084e-07
56.67	0.000449134	1.02089e-07
56.68	0.00044963	1.02094e-07
56.69	0.000450079	1.02101e-07
56.7	0.000450483	1.02108e-07
56.71	0.000450841	1.02116e-07
56.72	0.000451153	1.02125e-07
56.73	0.00045142	1.02134e-07
56.74	0.000451641	1.02143e-07
56.75	0.000451816	1.02153e-07
56.76	0.000451946	1.02163e-07
56.77	0.00045203	1.02173e-07
56.78	0.000452069	1.02183e-07
56.79	0.000452062	1.02194e-07
56.8	0.000452011	1.02204e-07
56.81	0.000451914	1.02214e-07
56.82	0.000451773	1.02223e-07
56.83	0.000451586	1.02233e-07
56.84	0.000451355	1.02242e-07
56.85	0.000451079	1.0225e-07
56.86	0.000450758	1.02258e-07
56.87	0.000450393	1.02265e-07
56.88	0.000449983	1.02272e-07
56.89	0.00044953	1.02277e-07
56.9	0.000449032	1.02282e-07
56.91	0.00044849	1.02286e-07
56.92	0.000447904	1.02289e-07
56.93	0.000447275	1.02291e-07
56.94	0.000446602	1.02291e-07
56.95	0.000445886	1.02291e-07
56.96	0.000445127	1.02289e-07
56.97	0.000444324	1.02285e-07
56.98	0.000443479	1.0228e-07
56.99	0.000442591	1.02274e-07
57	0.00044166	1.02266e-07
57.01	0.000440687	1.02257e-07
57.02	0.000439672	1.02245e-07
57.03	0.000438615	1.02232e-07
57.04	0.000437515	1.02218e-07
57.05	0.000436375	1.02201e-07
57.06	0.000435192	1.02182e-07
57.07	0.000433969	1.02161e-07
57.08	0.000432704	1.02138e-07
57.09	0.000431399	1.02113e-07
57.1	0.000430052	1.02086e-07
57.11	0.000428666	1.02057e-07
57.12	0.000427239	1.02025e-07
57.13	0.000425772	1.01991e-07
57.14	0.000424265	1.01955e-07
57.15	0.000422719	1.01916e-07
57.16	0.000421134	1.01874e-07
57.17	0.000419509	1.01831e-07
57.18	0.000417845	1.01784e-07
57.19	0.000416143	1.01735e-07
57.2	0.000414403	1.01683e-07
57.21	0.000412624	1.01629e-07
57.22	0.000410807	1.01571e-07
57.23	0.000408953	1.01511e-07
57.24	0.000407062	1.01448e-07
57.25	0.000405133	1.01383e-07
57.26	0.000403168	1.01314e-07
57.27	0.000401165	1.01242e-07
57.28	0.000399127	1.01168e-07
57.29	0.000397053	1.0109e-07
57.3	0.000394942	1.0101e-07
57.31	0.000392797	1.00926e-07
57.32	0.000390616	1.0084e-07
57.33	0.0003884	1.0075e-07
57.34	0.000386149	1.00657e-07
57.35	0.000383865	1.00561e-07
57.36	0.000381546	1.00462e-07
57.37	0.000379193	1.00359e-07
57.38	0.000376807	1.00254e-07
57.39	0.000374388	1.00145e-07
57.4	0.000371936	1.00033e-07
57.41	0.000369452	9.99181e-08
57.42	0.000366935	9.97997e-08
57.43	0.000364386	9.9678e-08
57.44	0.000361806	9.9553e-08
57.45	0.000359194	9.94248e-08
57.46	0.000356552	9.92934e-08
57.47	0.000353879	9.91586e-08
57.48	0.000351175	9.90206e-08
57.49	0.000348442	9.88793e-08
57.5	0.000345678	9.87347e-08
57.51	0.000342886	9.85869e-08
57.52	0.000340065	9.84357e-08
57.53	0.000337215	9.82813e-08
57.54	0.000334336	9.81237e-08
57.55	0.00033143	9.79628e-08
57.56	0.000328496	9.77987e-08
57.57	0.000325535	9.76313e-08
57.58	0.000322547	9.74607e-08
57.59	0.000319532	9.72869e-08
57.6	0.000316491	9.711e-08
57.61	0.000313424	9.69298e-08
57.62	0.000310332	9.67465e-08
57.63	0.000307214	9.65601e-08
57.64	0.000304072	9.63705e-08
57.65	0.000300905	9.61779e-08
57.66	0.000297715	9.59821e-08
57.67	0.0002945	9.57834e-08
57.68	0.000291262	9.55816e-08
57.69	0.000288001	9.53768e-08
57.7	0.000284718	9.5169e-08
57.71	0.000281412	9.49583e-08
57.72	0.000278085	9.47447e-08
57.73	0.000274736	9.45283e-08
57.74	0.000271366	9.43089e-08
57.75	0.000267975	9.40868e-08
57.76	0.000264564	9.38619e-08
57.77	0.000261132	9.36342e-08
57.78	0.000257682	9.34039e-08
57.79	0.000254212	9.31708e-08
57.8	0.000250723	9.29352e-08
57.81	0.000247216	9.2697e-08
57.82	0.00024369	9.24562e-08
57.83	0.000240147	9.22129e-08
57.84	0.000236587	9.19672e-08
57.85	0.00023301	9.1719e-08
57.86	0.000229416	9.14685e-08
57.87	0.000225807	9.12156e-08
57.88	0.000222181	9.09605e-08
57.89	0.00021854	9.07031e-08
57.9	0.000214884	9.04435e-08
57.91	0.000211214	9.01818e-08
57.92	0.00020753	8.99181e-08
57.93	0.000203831	8.96523e-08
57.94	0.00020012	8.93845e-08
57.95	0.000196395	8.91148e-08
57.96	0.000192658	8.88432e-08
57.97	0.000188909	8.85698e-08
57.98	0.000185148	8.82946e-08
57.99	0.000181376	8.80177e-08
58	0.000177592	8.77391e-08
58.01	0.000173798	8.74589e-08
58.02	0.000169994	8.71772e-08
58.03	0.00016618	8.6894e-08
58.04	0.000162357	8.66094e-08
58.05	0.000158525	8.63234e-08
58.06	0.000154684	8.60361e-08
58.07	0.000150835	8.57475e-08
58.08	0.000146978	8.54577e-08
58.09	0.000143114	8.51668e-08
58.1	0.000139243	8.48748e-08
58.11	0.000135366	8.45818e-08
58.12	0.000131482	8.42878e-08
58.13	0.000127592	8.39929e-08
58.14	0.000123697	8.36972e-08
58.15	0.000119797	8.34008e-08
58.16	0.000115893	8.31036e-08
58.17	0.000111984	8.28057e-08
58.18	0.000108072	8.25073e-08
58.19	0.000104156	8.22083e-08
58.2	0.000100237	8.19089e-08
58.21	9.63158e-05	8.16091e-08
58.22	9.23922e-05	8.13089e-08
58.23	8.84669e-05	8.10085e-08
58.24	8.45402e-05	8.07078e-08
58.25	8.06125e-05	8.0407e-08
58.26	7.66842e-05	8.01061e-08
58.27	7.27557e-05	7.98051e-08
58.28	6.88274e-05	7.95042e-08
58.29	6.48996e-05	7.92034e-08
58.3	6.09729e-05	7.89027e-08
58.31	5.70475e-05	7.86022e-08
58.32	5.31238e-05	7.83021e-08
58.33	4.92023e-05	7.80022e-08
58.34	4.52833e-05	7.77028e-08
58.35	4.13673e-05	7.74038e-08
58.36	3.74545e-05	7.71053e-08
58.37	3.35455e-05	7.68074e-08
58.38	2.96405e-05	7.65102e-08
58.39	2.57399e-05	7.62136e-08
58.4	2.18443e-05	7.59178e-08
58.41	1.79538e-05	7.56228e-08
58.42	1.40689e-05	7.53287e-08
58.43	1.019e-05	7.50355e-08
58.44	6.31741e-06	7.47433e-08
58.45	2.45158e-06	7.44521e-08
58.46	-1.40715e-06	7.41621e-08
58.47	-5.25841e-06	7.38731e-08
58.48	-9.10183e-06	7.35854e-08
58.49	-1.2937e-05	7.3299e-08
58.5	-1.67637e-05	7.30138e-08
58.51	-2.05813e-05	7.27301e-08
58.52	-2.43897e-05	7.24477e-08
58.53	-2.81884e-05	7.21668e-08
58.54	-3.19771e-05	7.18875e-08
58.55	-3.57553e-05	7.16097e-08
58.56	-3.95228e-05	7.13335e-08
58.57	-4.32792e-05	7.1059e-08
58.58	-4.70241e-05	7.07862e-08
58.59	-5.07572e-05	7.05152e-08
58.6	-5.44782e-05	7.0246e-08
58.61	-5.81866e-05	6.99787e-08
58.62	-6.18822e-05	6.97132e-08
58.63	-6.55645e-05	6.94497e-08
58.64	-6.92333e-05	6.91882e-08
58.65	-7.28882e-05	6.89287e-08
58.66	-7.65289e-05	6.86713e-08
58.67	-8.0155e-05	6.84161e-08
58.68	-8.37662e-05	6.81629e-08
58.69	-8.73621e-05	6.7912e-08
58.7	-9.09425e-05	6.76633e-08
58.71	-9.4507e-05	6.74168e-08
58.72	-9.80553e-05	6.71727e-08
58.73	-0.000101587	6.69309e-08
58.74	-0.000105102	6.66915e-08
58.75	-0.0001086	6.64544e-08
58.76	-0.00011208	6.62198e-08
58.77	-0.000115542	6.59877e-08
58.78	-0.000118986	6.57581e-08
58.79	-0.000122412	6.5531e-08
58.8	-0.000125819	6.53065e-08
58.81	-0.000129207	6.50845e-08
58.82	-0.000132576	6.48652e-08
58.83	-0.000135925	6.46485e-08
58.84	-0.000139253	6.44344e-08
58.85	-0.000142562	6.42231e-08
58.86	-0.00014585	6.40144e-08
58.87	-0.000149118	6.38084e-08
58.88	-0.000152364	6.36052e-08
58.89	-0.000155589	6.34048e-08
58.9	-0.000158792	6.32071e-08
58.91	-0.000161973	6.30123e-08
58.92	-0.000165132	6.28202e-08
58.93	-0.000168269	6.2631e-08
58.94	-0.000171382	6.24446e-08
58.95	-0.000174473	6.22611e-08
58.96	-0.00017754	6.20804e-08
58.97	-0.000180584	6.19026e-08
58.98	-0.000183604	6.17276e-08
58.99	-0.000186599	6.15556e-08
59	-0.000189571	6.13865e-08
59.01	-0.000192518	6.12202e-08
59.02	-0.000195439	6.10569e-08
59.03	-0.000198336	6.08965e-08
59.04	-0.000201208	6.07389e-08
