t	Theta RK	Omega RK	u	v	Energy
2.698	0.00878354	0.0195141	0.0116938	-0.0536353	0.00121547
2.699	0.00879523	0.0194605	0.011684	-0.053603	0.00121357
2.7	0.00880691	0.0194069	0.0116741	-0.0535707	0.00121168
2.701	0.00881858	0.0193533	0.0116642	-0.0535383	0.00120979
2.702	0.00883024	0.0192998	0.0116543	-0.0535058	0.0012079
2.703	0.00884189	0.0192463	0.0116442	-0.0534732	0.00120601
2.704	0.00885353	0.0191929	0.0116341	-0.0534404	0.00120413
2.705	0.00886516	0.0191394	0.0116239	-0.0534076	0.00120225
2.706	0.00887678	0.019086	0.0116137	-0.0533747	0.00120037
2.707	0.00888839	0.0190327	0.0116033	-0.0533417	0.00119849
2.708	0.00889998	0.0189794	0.011593	-0.0533086	0.00119661
2.709	0.00891157	0.0189261	0.0115825	-0.0532754	0.00119474
2.71	0.00892315	0.0188728	0.011572	-0.0532421	0.00119287
2.711	0.00893472	0.0188196	0.0115614	-0.0532087	0.001191
2.712	0.00894627	0.0187664	0.0115508	-0.0531752	0.00118913
2.713	0.00895782	0.0187132	0.0115401	-0.0531417	0.00118727
2.714	0.00896935	0.0186601	0.0115293	-0.053108	0.00118541
2.715	0.00898088	0.018607	0.0115185	-0.0530742	0.00118354
2.716	0.00899239	0.018554	0.0115076	-0.0530403	0.00118169
2.717	0.00900389	0.0185009	0.0114966	-0.0530064	0.00117983
2.718	0.00901538	0.018448	0.0114855	-0.0529723	0.00117798
2.719	0.00902686	0.018395	0.0114744	-0.0529382	0.00117612
2.72	0.00903833	0.0183421	0.0114633	-0.0529039	0.00117427
2.721	0.00904979	0.0182892	0.011452	-0.0528696	0.00117243
2.722	0.00906123	0.0182363	0.0114408	-0.0528351	0.00117058
2.723	0.00907267	0.0181835	0.0114294	-0.0528006	0.00116874
2.724	0.00908409	0.0181307	0.011418	-0.052766	0.0011669
2.725	0.00909551	0.018078	0.0114065	-0.0527313	0.00116506
2.726	0.00910691	0.0180253	0.0113949	-0.0526964	0.00116322
2.727	0.0091183	0.0179726	0.0113833	-0.0526615	0.00116139
2.728	0.00912967	0.0179199	0.0113716	-0.0526265	0.00115955
2.729	0.00914104	0.0178673	0.0113599	-0.0525914	0.00115772
2.73	0.00915239	0.0178148	0.0113481	-0.0525563	0.0011559
2.731	0.00916374	0.0177622	0.0113362	-0.052521	0.00115407
2.732	0.00917507	0.0177097	0.0113243	-0.0524856	0.00115225
2.733	0.00918638	0.0176573	0.0113123	-0.0524501	0.00115042
2.734	0.00919769	0.0176048	0.0113002	-0.0524146	0.00114861
2.735	0.00920898	0.0175524	0.0112881	-0.0523789	0.00114679
2.736	0.00922027	0.0175001	0.0112759	-0.0523432	0.00114497
2.737	0.00923154	0.0174477	0.0112637	-0.0523074	0.00114316
2.738	0.00924279	0.0173955	0.0112514	-0.0522715	0.00114135
2.739	0.00925404	0.0173432	0.011239	-0.0522354	0.00113954
2.74	0.00926527	0.017291	0.0112266	-0.0521993	0.00113774
2.741	0.00927649	0.0172388	0.0112141	-0.0521632	0.00113593
2.742	0.0092877	0.0171867	0.0112015	-0.0521269	0.00113413
2.743	0.00929889	0.0171345	0.0111889	-0.0520905	0.00113233
2.744	0.00931008	0.0170825	0.0111762	-0.052054	0.00113054
2.745	0.00932125	0.0170304	0.0111635	-0.0520175	0.00112874
2.746	0.0093324	0.0169784	0.0111506	-0.0519808	0.00112695
2.747	0.00934355	0.0169265	0.0111378	-0.0519441	0.00112516
2.748	0.00935468	0.0168745	0.0111248	-0.0519073	0.00112337
2.749	0.0093658	0.0168227	0.0111119	-0.0518704	0.00112158
2.75	0.0093769	0.0167708	0.0110988	-0.0518334	0.0011198
2.751	0.009388	0.016719	0.0110857	-0.0517963	0.00111802
2.752	0.00939907	0.0166672	0.0110725	-0.0517591	0.00111624
2.753	0.00941014	0.0166155	0.0110593	-0.0517218	0.00111446
2.754	0.00942119	0.0165638	0.011046	-0.0516845	0.00111269
2.755	0.00943223	0.0165121	0.0110326	-0.051647	0.00111092
2.756	0.00944326	0.0164605	0.0110192	-0.0516095	0.00110915
2.757	0.00945427	0.0164089	0.0110057	-0.0515719	0.00110738
2.758	0.00946527	0.0163573	0.0109922	-0.0515342	0.00110561
2.759	0.00947626	0.0163058	0.0109786	-0.0514964	0.00110385
2.76	0.00948723	0.0162543	0.010965	-0.0514585	0.00110209
2.761	0.00949819	0.0162029	0.0109512	-0.0514205	0.00110033
2.762	0.00950913	0.0161515	0.0109375	-0.0513825	0.00109857
2.763	0.00952006	0.0161001	0.0109236	-0.0513443	0.00109682
2.764	0.00953098	0.0160488	0.0109097	-0.0513061	0.00109507
2.765	0.00954188	0.0159975	0.0108958	-0.0512678	0.00109332
2.766	0.00955277	0.0159463	0.0108818	-0.0512294	0.00109157
2.767	0.00956364	0.0158951	0.0108677	-0.0511909	0.00108982
2.768	0.0095745	0.0158439	0.0108536	-0.0511523	0.00108808
2.769	0.00958535	0.0157928	0.0108394	-0.0511137	0.00108634
2.77	0.00959618	0.0157417	0.0108251	-0.0510749	0.0010846
2.771	0.009607	0.0156906	0.0108108	-0.0510361	0.00108287
2.772	0.0096178	0.0156396	0.0107965	-0.0509972	0.00108113
2.773	0.00962859	0.0155886	0.0107821	-0.0509582	0.0010794
2.774	0.00963937	0.0155377	0.0107676	-0.0509191	0.00107767
2.775	0.00965013	0.0154868	0.010753	-0.05088	0.00107594
2.776	0.00966087	0.0154359	0.0107384	-0.0508407	0.00107422
2.777	0.00967161	0.0153851	0.0107238	-0.0508014	0.0010725
2.778	0.00968232	0.0153343	0.0107091	-0.050762	0.00107078
2.779	0.00969302	0.0152836	0.0106943	-0.0507225	0.00106906
2.78	0.00970371	0.0152329	0.0106795	-0.0506829	0.00106734
2.781	0.00971438	0.0151822	0.0106646	-0.0506432	0.00106563
2.782	0.00972504	0.0151316	0.0106497	-0.0506035	0.00106392
2.783	0.00973568	0.015081	0.0106347	-0.0505636	0.00106221
2.784	0.00974631	0.0150305	0.0106196	-0.0505237	0.0010605
2.785	0.00975692	0.01498	0.0106045	-0.0504837	0.0010588
2.786	0.00976752	0.0149295	0.0105893	-0.0504436	0.0010571
2.787	0.0097781	0.0148791	0.0105741	-0.0504035	0.0010554
2.788	0.00978867	0.0148287	0.0105588	-0.0503632	0.0010537
2.789	0.00979922	0.0147783	0.0105435	-0.0503229	0.00105201
2.79	0.00980975	0.014728	0.0105281	-0.0502825	0.00105032
2.791	0.00982027	0.0146778	0.0105127	-0.050242	0.00104863
2.792	0.00983078	0.0146276	0.0104972	-0.0502015	0.00104694
2.793	0.00984127	0.0145774	0.0104816	-0.0501608	0.00104525
2.794	0.00985174	0.0145272	0.010466	-0.0501201	0.00104357
2.795	0.0098622	0.0144771	0.0104503	-0.0500793	0.00104189
2.796	0.00987264	0.0144271	0.0104346	-0.0500384	0.00104021
2.797	0.00988307	0.0143771	0.0104188	-0.0499974	0.00103853
2.798	0.00989348	0.0143271	0.010403	-0.0499564	0.00103686
2.799	0.00990388	0.0142771	0.0103871	-0.0499152	0.00103519
2.8	0.00991425	0.0142272	0.0103711	-0.049874	0.00103352
2.801	0.00992462	0.0141774	0.0103551	-0.0498327	0.00103185
2.802	0.00993496	0.0141276	0.0103391	-0.0497914	0.00103019
2.803	0.0099453	0.0140778	0.010323	-0.0497499	0.00102853
2.804	0.00995561	0.0140281	0.0103068	-0.0497084	0.00102687
2.805	0.00996591	0.0139784	0.0102906	-0.0496668	0.00102521
2.806	0.00997619	0.0139287	0.0102743	-0.0496251	0.00102355
2.807	0.00998646	0.0138791	0.010258	-0.0495834	0.0010219
2.808	0.00999671	0.0138296	0.0102416	-0.0495415	0.00102025
2.809	0.0100069	0.0137801	0.0102252	-0.0494996	0.0010186
2.81	0.0100172	0.0137306	0.0102087	-0.0494576	0.00101696
2.811	0.0100274	0.0136811	0.0101922	-0.0494155	0.00101531
2.812	0.0100375	0.0136318	0.0101756	-0.0493734	0.00101367
2.813	0.0100477	0.0135824	0.0101589	-0.0493312	0.00101203
2.814	0.0100579	0.0135331	0.0101422	-0.0492889	0.0010104
2.815	0.010068	0.0134838	0.0101255	-0.0492465	0.00100876
2.816	0.0100781	0.0134346	0.0101087	-0.049204	0.00100713
2.817	0.0100882	0.0133854	0.0100918	-0.0491615	0.0010055
2.818	0.0100983	0.0133363	0.0100749	-0.0491189	0.00100387
2.819	0.0101084	0.0132872	0.0100579	-0.0490762	0.00100225
2.82	0.0101184	0.0132381	0.0100409	-0.0490335	0.00100063
2.821	0.0101284	0.0131891	0.0100239	-0.0489906	0.000999006
2.822	0.0101385	0.0131401	0.0100068	-0.0489477	0.000997388
2.823	0.0101485	0.0130912	0.00998958	-0.0489048	0.000995772
2.824	0.0101584	0.0130423	0.00997236	-0.0488617	0.000994159
2.825	0.0101684	0.0129935	0.00995509	-0.0488186	0.000992549
2.826	0.0101783	0.0129447	0.00993776	-0.0487754	0.000990941
2.827	0.0101883	0.0128959	0.00992039	-0.0487321	0.000989335
2.828	0.0101982	0.0128472	0.00990296	-0.0486887	0.000987731
2.829	0.0102081	0.0127986	0.00988548	-0.0486453	0.00098613
2.83	0.010218	0.0127499	0.00986795	-0.0486018	0.000984531
2.831	0.0102278	0.0127014	0.00985038	-0.0485582	0.000982934
2.832	0.0102377	0.0126528	0.00983275	-0.0485146	0.00098134
2.833	0.0102475	0.0126043	0.00981506	-0.0484709	0.000979748
2.834	0.0102573	0.0125559	0.00979733	-0.0484271	0.000978159
2.835	0.0102671	0.0125075	0.00977955	-0.0483832	0.000976572
2.836	0.0102768	0.0124591	0.00976172	-0.0483393	0.000974987
2.837	0.0102866	0.0124108	0.00974384	-0.0482952	0.000973405
2.838	0.0102963	0.0123625	0.00972591	-0.0482512	0.000971825
2.839	0.0103061	0.0123143	0.00970793	-0.048207	0.000970247
2.84	0.0103158	0.0122661	0.0096899	-0.0481628	0.000968672
2.841	0.0103254	0.012218	0.00967182	-0.0481185	0.000967099
2.842	0.0103351	0.0121699	0.00965369	-0.0480741	0.000965529
2.843	0.0103447	0.0121218	0.00963551	-0.0480297	0.000963961
2.844	0.0103544	0.0120738	0.00961728	-0.0479852	0.000962395
2.845	0.010364	0.0120259	0.00959901	-0.0479406	0.000960831
2.846	0.0103736	0.0119779	0.00958068	-0.0478959	0.00095927
2.847	0.0103831	0.0119301	0.00956231	-0.0478512	0.000957712
2.848	0.0103927	0.0118822	0.00954388	-0.0478064	0.000956155
2.849	0.0104022	0.0118344	0.00952541	-0.0477616	0.000954601
2.85	0.0104117	0.0117867	0.00950689	-0.0477166	0.00095305
2.851	0.0104212	0.011739	0.00948832	-0.0476716	0.000951501
2.852	0.0104307	0.0116914	0.00946971	-0.0476266	0.000949954
2.853	0.0104402	0.0116438	0.00945104	-0.0475814	0.00094841
2.854	0.0104496	0.0115962	0.00943233	-0.0475362	0.000946867
2.855	0.010459	0.0115487	0.00941357	-0.0474909	0.000945328
2.856	0.0104684	0.0115012	0.00939477	-0.0474456	0.00094379
2.857	0.0104778	0.0114538	0.00937591	-0.0474002	0.000942256
2.858	0.0104872	0.0114064	0.00935701	-0.0473547	0.000940723
2.859	0.0104965	0.0113591	0.00933806	-0.0473091	0.000939193
2.86	0.0105059	0.0113118	0.00931907	-0.0472635	0.000937665
2.861	0.0105152	0.0112646	0.00930003	-0.0472178	0.00093614
2.862	0.0105245	0.0112174	0.00928094	-0.0471721	0.000934616
2.863	0.0105337	0.0111702	0.0092618	-0.0471263	0.000933096
2.864	0.010543	0.0111231	0.00924262	-0.0470804	0.000931577
2.865	0.0105522	0.0110761	0.00922339	-0.0470344	0.000930062
2.866	0.0105614	0.011029	0.00920411	-0.0469884	0.000928548
2.867	0.0105706	0.0109821	0.00918479	-0.0469423	0.000927037
2.868	0.0105798	0.0109352	0.00916543	-0.0468962	0.000925528
2.869	0.010589	0.0108883	0.00914601	-0.0468499	0.000924022
2.87	0.0105981	0.0108415	0.00912656	-0.0468037	0.000922518
2.871	0.0106072	0.0107947	0.00910705	-0.0467573	0.000921016
2.872	0.0106163	0.0107479	0.0090875	-0.0467109	0.000919517
2.873	0.0106254	0.0107013	0.00906791	-0.0466644	0.00091802
2.874	0.0106345	0.0106546	0.00904827	-0.0466179	0.000916525
2.875	0.0106435	0.010608	0.00902858	-0.0465713	0.000915033
2.876	0.0106525	0.0105615	0.00900885	-0.0465246	0.000913543
2.877	0.0106615	0.010515	0.00898908	-0.0464778	0.000912056
2.878	0.0106705	0.0104685	0.00896926	-0.046431	0.000910571
2.879	0.0106795	0.0104221	0.00894939	-0.0463842	0.000909088
2.88	0.0106884	0.0103757	0.00892949	-0.0463372	0.000907608
2.881	0.0106973	0.0103294	0.00890953	-0.0462902	0.00090613
2.882	0.0107062	0.0102832	0.00888954	-0.0462432	0.000904654
2.883	0.0107151	0.0102369	0.0088695	-0.0461961	0.000903181
2.884	0.0107239	0.0101908	0.00884941	-0.0461489	0.000901711
2.885	0.0107328	0.0101447	0.00882928	-0.0461016	0.000900242
2.886	0.0107416	0.0100986	0.00880911	-0.0460543	0.000898776
2.887	0.0107504	0.0100525	0.00878889	-0.046007	0.000897313
2.888	0.0107592	0.0100066	0.00876864	-0.0459595	0.000895851
2.889	0.0107679	0.00996062	0.00874833	-0.045912	0.000894392
2.89	0.0107767	0.00991474	0.00872799	-0.0458645	0.000892936
2.891	0.0107854	0.00986889	0.0087076	-0.0458169	0.000891482
2.892	0.0107941	0.0098231	0.00868717	-0.0457692	0.00089003
2.893	0.0108028	0.00977736	0.0086667	-0.0457214	0.000888581
2.894	0.0108114	0.00973166	0.00864618	-0.0456736	0.000887134
2.895	0.0108201	0.00968601	0.00862562	-0.0456258	0.000885689
2.896	0.0108287	0.00964041	0.00860502	-0.0455778	0.000884247
2.897	0.0108373	0.00959485	0.00858438	-0.0455299	0.000882807
2.898	0.0108459	0.00954935	0.00856369	-0.0454818	0.00088137
2.899	0.0108544	0.00950389	0.00854297	-0.0454337	0.000879935
2.9	0.0108629	0.00945848	0.0085222	-0.0453855	0.000878502
2.901	0.0108714	0.00941312	0.00850139	-0.0453373	0.000877072
2.902	0.0108799	0.00936781	0.00848053	-0.045289	0.000875644
2.903	0.0108884	0.00932254	0.00845964	-0.0452407	0.000874218
2.904	0.0108969	0.00927732	0.00843871	-0.0451923	0.000872795
2.905	0.0109053	0.00923216	0.00841773	-0.0451438	0.000871374
2.906	0.0109137	0.00918704	0.00839671	-0.0450953	0.000869955
2.907	0.0109221	0.00914197	0.00837566	-0.0450467	0.000868539
2.908	0.0109304	0.00909694	0.00835456	-0.0449981	0.000867126
2.909	0.0109388	0.00905197	0.00833342	-0.0449494	0.000865714
2.91	0.0109471	0.00900704	0.00831224	-0.0449007	0.000864305
2.911	0.0109554	0.00896217	0.00829102	-0.0448518	0.000862899
2.912	0.0109637	0.00891734	0.00826976	-0.044803	0.000861494
2.913	0.010972	0.00887256	0.00824846	-0.044754	0.000860092
2.914	0.0109802	0.00882783	0.00822712	-0.0447051	0.000858693
2.915	0.0109884	0.00878315	0.00820574	-0.044656	0.000857296
2.916	0.0109966	0.00873852	0.00818432	-0.0446069	0.000855901
2.917	0.0110048	0.00869394	0.00816286	-0.0445578	0.000854509
2.918	0.0110129	0.00864941	0.00814137	-0.0445086	0.000853119
2.919	0.0110211	0.00860492	0.00811983	-0.0444593	0.000851731
2.92	0.0110292	0.00856049	0.00809825	-0.04441	0.000850346
2.921	0.0110373	0.0085161	0.00807664	-0.0443606	0.000848963
2.922	0.0110453	0.00847177	0.00805498	-0.0443112	0.000847582
2.923	0.0110534	0.00842748	0.00803329	-0.0442617	0.000846204
2.924	0.0110614	0.00838324	0.00801156	-0.0442122	0.000844828
2.925	0.0110694	0.00833905	0.00798979	-0.0441626	0.000843455
2.926	0.0110774	0.00829492	0.00796798	-0.0441129	0.000842083
2.927	0.0110853	0.00825083	0.00794613	-0.0440632	0.000840715
2.928	0.0110933	0.00820679	0.00792425	-0.0440134	0.000839348
2.929	0.0111012	0.0081628	0.00790232	-0.0439636	0.000837984
2.93	0.0111091	0.00811886	0.00788036	-0.0439138	0.000836623
2.931	0.0111169	0.00807497	0.00785836	-0.0438638	0.000835263
2.932	0.0111248	0.00803114	0.00783633	-0.0438139	0.000833906
2.933	0.0111326	0.00798735	0.00781425	-0.0437638	0.000832552
2.934	0.0111404	0.00794361	0.00779214	-0.0437138	0.000831199
2.935	0.0111482	0.00789992	0.00777	-0.0436636	0.000829849
2.936	0.0111559	0.00785628	0.00774781	-0.0436134	0.000828502
2.937	0.0111637	0.00781269	0.00772559	-0.0435632	0.000827157
2.938	0.0111714	0.00776915	0.00770333	-0.0435129	0.000825814
2.939	0.0111791	0.00772567	0.00768104	-0.0434626	0.000824473
2.94	0.0111868	0.00768223	0.0076587	-0.0434122	0.000823135
2.941	0.0111944	0.00763884	0.00763634	-0.0433617	0.000821799
2.942	0.011202	0.00759551	0.00761393	-0.0433112	0.000820466
2.943	0.0112096	0.00755222	0.00759149	-0.0432607	0.000819135
2.944	0.0112172	0.00750898	0.00756901	-0.0432101	0.000817806
2.945	0.0112248	0.0074658	0.0075465	-0.0431594	0.00081648
2.946	0.0112323	0.00742267	0.00752395	-0.0431087	0.000815156
2.947	0.0112398	0.00737958	0.00750137	-0.043058	0.000813834
2.948	0.0112473	0.00733655	0.00747875	-0.0430072	0.000812515
2.949	0.0112548	0.00729357	0.0074561	-0.0429563	0.000811198
2.95	0.0112622	0.00725064	0.00743341	-0.0429054	0.000809883
2.951	0.0112696	0.00720776	0.00741068	-0.0428545	0.000808571
2.952	0.011277	0.00716493	0.00738792	-0.0428035	0.000807261
2.953	0.0112844	0.00712215	0.00736513	-0.0427524	0.000805953
2.954	0.0112918	0.00707942	0.0073423	-0.0427013	0.000804648
2.955	0.0112991	0.00703675	0.00731943	-0.0426501	0.000803344
2.956	0.0113064	0.00699412	0.00729654	-0.0425989	0.000802044
2.957	0.0113137	0.00695155	0.0072736	-0.0425477	0.000800745
2.958	0.011321	0.00690903	0.00725064	-0.0424964	0.000799449
2.959	0.0113282	0.00686656	0.00722764	-0.0424451	0.000798156
2.96	0.0113354	0.00682414	0.0072046	-0.0423937	0.000796864
2.961	0.0113426	0.00678177	0.00718153	-0.0423422	0.000795575
2.962	0.0113498	0.00673945	0.00715843	-0.0422907	0.000794289
2.963	0.0113569	0.00669719	0.0071353	-0.0422392	0.000793004
2.964	0.0113641	0.00665497	0.00711213	-0.0421876	0.000791722
2.965	0.0113712	0.00661281	0.00708893	-0.042136	0.000790443
2.966	0.0113782	0.0065707	0.00706569	-0.0420843	0.000789165
2.967	0.0113853	0.00652864	0.00704242	-0.0420326	0.00078789
2.968	0.0113923	0.00648664	0.00701912	-0.0419808	0.000786617
2.969	0.0113993	0.00644468	0.00699579	-0.041929	0.000785347
2.97	0.0114063	0.00640278	0.00697242	-0.0418772	0.000784079
2.971	0.0114133	0.00636093	0.00694903	-0.0418252	0.000782813
2.972	0.0114202	0.00631913	0.00692559	-0.0417733	0.00078155
2.973	0.0114271	0.00627738	0.00690213	-0.0417213	0.000780288
2.974	0.011434	0.00623569	0.00687864	-0.0416692	0.00077903
2.975	0.0114409	0.00619404	0.00685511	-0.0416172	0.000777773
2.976	0.0114477	0.00615245	0.00683155	-0.041565	0.000776519
2.977	0.0114545	0.00611091	0.00680796	-0.0415129	0.000775267
2.978	0.0114613	0.00606943	0.00678434	-0.0414606	0.000774017
2.979	0.0114681	0.00602799	0.00676069	-0.0414084	0.00077277
2.98	0.0114749	0.00598661	0.006737	-0.0413561	0.000771525
2.981	0.0114816	0.00594528	0.00671329	-0.0413037	0.000770282
2.982	0.0114883	0.005904	0.00668954	-0.0412513	0.000769042
2.983	0.011495	0.00586278	0.00666576	-0.0411989	0.000767804
2.984	0.0115016	0.0058216	0.00664195	-0.0411464	0.000766568
2.985	0.0115082	0.00578048	0.00661811	-0.0410938	0.000765334
2.986	0.0115149	0.00573942	0.00659425	-0.0410413	0.000764103
2.987	0.0115214	0.0056984	0.00657035	-0.0409887	0.000762874
2.988	0.011528	0.00565744	0.00654642	-0.040936	0.000761648
2.989	0.0115345	0.00561653	0.00652246	-0.0408833	0.000760423
2.99	0.011541	0.00557567	0.00649847	-0.0408306	0.000759201
2.991	0.0115475	0.00553487	0.00647445	-0.0407778	0.000757981
2.992	0.011554	0.00549412	0.0064504	-0.040725	0.000756764
2.993	0.0115604	0.00545342	0.00642632	-0.0406721	0.000755549
2.994	0.0115668	0.00541277	0.00640221	-0.0406192	0.000754336
2.995	0.0115732	0.00537218	0.00637807	-0.0405662	0.000753125
2.996	0.0115796	0.00533164	0.0063539	-0.0405133	0.000751917
2.997	0.0115859	0.00529115	0.00632971	-0.0404602	0.000750711
2.998	0.0115923	0.00525072	0.00630548	-0.0404072	0.000749507
2.999	0.0115985	0.00521034	0.00628123	-0.040354	0.000748305
3	0.0116048	0.00517001	0.00625695	-0.0403009	0.000747106
3.001	0.0116111	0.00512974	0.00623264	-0.0402477	0.000745909
3.002	0.0116173	0.00508952	0.0062083	-0.0401945	0.000744714
3.003	0.0116235	0.00504935	0.00618393	-0.0401412	0.000743522
3.004	0.0116296	0.00500923	0.00615953	-0.0400879	0.000742332
3.005	0.0116358	0.00496917	0.00613511	-0.0400345	0.000741144
3.006	0.0116419	0.00492917	0.00611066	-0.0399812	0.000739958
3.007	0.011648	0.00488921	0.00608618	-0.0399277	0.000738774
3.008	0.0116541	0.00484931	0.00606167	-0.0398743	0.000737593
3.009	0.0116601	0.00480946	0.00603714	-0.0398208	0.000736414
3.01	0.0116662	0.00476967	0.00601258	-0.0397672	0.000735238
3.011	0.0116722	0.00472993	0.00598799	-0.0397136	0.000734063
3.012	0.0116781	0.00469024	0.00596337	-0.03966	0.000732891
3.013	0.0116841	0.00465061	0.00593873	-0.0396064	0.000731721
3.014	0.01169	0.00461103	0.00591406	-0.0395527	0.000730554
3.015	0.0116959	0.0045715	0.00588936	-0.0394989	0.000729388
3.016	0.0117018	0.00453203	0.00586464	-0.0394452	0.000728225
3.017	0.0117076	0.00449261	0.00583989	-0.0393914	0.000727064
3.018	0.0117135	0.00445325	0.00581512	-0.0393375	0.000725905
3.019	0.0117193	0.00441394	0.00579031	-0.0392837	0.000724749
3.02	0.0117251	0.00437468	0.00576549	-0.0392298	0.000723595
3.021	0.0117308	0.00433548	0.00574063	-0.0391758	0.000722443
3.022	0.0117365	0.00429633	0.00571575	-0.0391218	0.000721293
3.023	0.0117422	0.00425723	0.00569085	-0.0390678	0.000720146
3.024	0.0117479	0.00421819	0.00566592	-0.0390137	0.000719
3.025	0.0117536	0.00417921	0.00564096	-0.0389597	0.000717857
3.026	0.0117592	0.00414027	0.00561598	-0.0389055	0.000716716
3.027	0.0117648	0.0041014	0.00559097	-0.0388514	0.000715578
3.028	0.0117704	0.00406257	0.00556594	-0.0387972	0.000714441
3.029	0.0117759	0.0040238	0.00554088	-0.0387429	0.000713307
3.03	0.0117815	0.00398509	0.0055158	-0.0386887	0.000712175
3.031	0.011787	0.00394642	0.0054907	-0.0386344	0.000711045
3.032	0.0117924	0.00390782	0.00546557	-0.03858	0.000709918
3.033	0.0117979	0.00386926	0.00544041	-0.0385257	0.000708793
3.034	0.0118033	0.00383077	0.00541523	-0.0384713	0.000707669
3.035	0.0118087	0.00379232	0.00539003	-0.0384168	0.000706548
3.036	0.0118141	0.00375393	0.0053648	-0.0383624	0.00070543
3.037	0.0118195	0.0037156	0.00533955	-0.0383079	0.000704313
3.038	0.0118248	0.00367732	0.00531428	-0.0382533	0.000703199
3.039	0.0118301	0.00363909	0.00528898	-0.0381988	0.000702087
3.04	0.0118354	0.00360092	0.00526366	-0.0381442	0.000700977
3.041	0.0118406	0.0035628	0.00523831	-0.0380896	0.000699869
3.042	0.0118458	0.00352474	0.00521294	-0.0380349	0.000698764
3.043	0.011851	0.00348673	0.00518755	-0.0379802	0.00069766
3.044	0.0118562	0.00344878	0.00516214	-0.0379255	0.000696559
3.045	0.0118614	0.00341088	0.0051367	-0.0378707	0.00069546
3.046	0.0118665	0.00337304	0.00511124	-0.0378159	0.000694363
3.047	0.0118716	0.00333525	0.00508576	-0.0377611	0.000693269
3.048	0.0118767	0.00329752	0.00506025	-0.0377063	0.000692176
3.049	0.0118817	0.00325984	0.00503473	-0.0376514	0.000691086
3.05	0.0118867	0.00322221	0.00500918	-0.0375965	0.000689998
3.051	0.0118917	0.00318464	0.0049836	-0.0375415	0.000688912
3.052	0.0118967	0.00314713	0.00495801	-0.0374866	0.000687828
3.053	0.0119016	0.00310967	0.0049324	-0.0374316	0.000686746
3.054	0.0119066	0.00307227	0.00490676	-0.0373765	0.000685667
3.055	0.0119115	0.00303492	0.0048811	-0.0373215	0.00068459
3.056	0.0119163	0.00299762	0.00485542	-0.0372664	0.000683515
3.057	0.0119212	0.00296038	0.00482972	-0.0372113	0.000682442
3.058	0.011926	0.0029232	0.004804	-0.0371561	0.000681371
3.059	0.0119308	0.00288607	0.00477825	-0.0371009	0.000680302
3.06	0.0119355	0.002849	0.00475249	-0.0370457	0.000679236
3.061	0.0119403	0.00281198	0.00472671	-0.0369905	0.000678171
3.062	0.011945	0.00277502	0.0047009	-0.0369352	0.000677109
3.063	0.0119497	0.00273811	0.00467507	-0.03688	0.000676049
3.064	0.0119543	0.00270126	0.00464923	-0.0368246	0.000674991
3.065	0.011959	0.00266446	0.00462336	-0.0367693	0.000673935
3.066	0.0119636	0.00262772	0.00459747	-0.0367139	0.000672882
3.067	0.0119682	0.00259103	0.00457157	-0.0366585	0.00067183
3.068	0.0119727	0.0025544	0.00454564	-0.0366031	0.000670781
3.069	0.0119773	0.00251783	0.00451969	-0.0365476	0.000669733
3.07	0.0119818	0.00248131	0.00449373	-0.0364922	0.000668688
3.071	0.0119863	0.00244484	0.00446774	-0.0364367	0.000667645
3.072	0.0119907	0.00240843	0.00444174	-0.0363811	0.000666604
3.073	0.0119951	0.00237208	0.00441571	-0.0363256	0.000665565
3.074	0.0119995	0.00233578	0.00438967	-0.03627	0.000664529
3.075	0.0120039	0.00229954	0.00436361	-0.0362144	0.000663494
3.076	0.0120083	0.00226335	0.00433752	-0.0361587	0.000662462
3.077	0.0120126	0.00222722	0.00431142	-0.0361031	0.000661431
3.078	0.0120169	0.00219115	0.00428531	-0.0360474	0.000660403
3.079	0.0120212	0.00215513	0.00425917	-0.0359917	0.000659377
3.08	0.0120254	0.00211916	0.00423301	-0.0359359	0.000658353
3.081	0.0120296	0.00208326	0.00420684	-0.0358802	0.000657331
3.082	0.0120338	0.0020474	0.00418065	-0.0358244	0.000656311
3.083	0.012038	0.00201161	0.00415444	-0.0357686	0.000655293
3.084	0.0120421	0.00197587	0.00412821	-0.0357128	0.000654278
3.085	0.0120462	0.00194018	0.00410196	-0.0356569	0.000653264
3.086	0.0120503	0.00190455	0.0040757	-0.035601	0.000652253
3.087	0.0120544	0.00186898	0.00404942	-0.0355451	0.000651243
3.088	0.0120584	0.00183346	0.00402312	-0.0354892	0.000650236
3.089	0.0120624	0.001798	0.00399681	-0.0354332	0.000649231
3.09	0.0120664	0.0017626	0.00397048	-0.0353773	0.000648227
3.091	0.0120704	0.00172725	0.00394413	-0.0353213	0.000647226
3.092	0.0120743	0.00169195	0.00391776	-0.0352652	0.000646227
3.093	0.0120782	0.00165672	0.00389138	-0.0352092	0.00064523
3.094	0.0120821	0.00162154	0.00386498	-0.0351531	0.000644235
3.095	0.012086	0.00158641	0.00383856	-0.0350971	0.000643242
3.096	0.0120898	0.00155134	0.00381213	-0.0350409	0.000642252
3.097	0.0120936	0.00151633	0.00378568	-0.0349848	0.000641263
3.098	0.0120973	0.00148137	0.00375922	-0.0349287	0.000640276
3.099	0.0121011	0.00144647	0.00373274	-0.0348725	0.000639292
