t	Theta RK	Omega RK	u	v	Energy
19.658	-0.0631587	0.107256	-0.818218	0.683412	2.02
19.659	-0.0639683	0.10793	-0.801038	0.666125	2.02
19.66	-0.0647607	0.108588	-0.783711	0.64869	2.02
19.661	-0.0655357	0.109228	-0.76624	0.63111	2.02
19.662	-0.0662931	0.10985	-0.748628	0.613389	2.02
19.663	-0.0670329	0.110454	-0.73088	0.59553	2.02
19.664	-0.0677549	0.111041	-0.712998	0.577537	2.02
19.665	-0.0684589	0.111609	-0.694986	0.559414	2.02
19.666	-0.0691448	0.11216	-0.676849	0.541165	2.02
19.667	-0.0698125	0.112692	-0.658589	0.522792	2.02
19.668	-0.0704619	0.113205	-0.640209	0.5043	2.02
19.669	-0.0710929	0.1137	-0.621715	0.485693	2.02
19.67	-0.0717053	0.114177	-0.60311	0.466973	2.02
19.671	-0.0722991	0.114634	-0.584397	0.448146	2.02
19.672	-0.0728741	0.115073	-0.56558	0.429214	2.02
19.673	-0.0734302	0.115493	-0.546663	0.410182	2.02
19.674	-0.0739674	0.115893	-0.52765	0.391053	2.02
19.675	-0.0744855	0.116275	-0.508544	0.371831	2.02
19.676	-0.0749844	0.116637	-0.48935	0.352521	2.02
19.677	-0.0754642	0.11698	-0.470071	0.333125	2.02
19.678	-0.0759246	0.117303	-0.450712	0.313648	2.02
19.679	-0.0763656	0.117607	-0.431275	0.294094	2.02
19.68	-0.0767871	0.117891	-0.411766	0.274467	2.02
19.681	-0.0771891	0.118156	-0.392187	0.254771	2.02
19.682	-0.0775714	0.118401	-0.372544	0.235009	2.02
19.683	-0.0779341	0.118626	-0.352839	0.215185	2.02
19.684	-0.0782771	0.118831	-0.333077	0.195305	2.02
19.685	-0.0786003	0.119016	-0.313262	0.175371	2.02
19.686	-0.0789036	0.119182	-0.293398	0.155388	2.02
19.687	-0.079187	0.119327	-0.273488	0.135359	2.02
19.688	-0.0794506	0.119453	-0.253538	0.115289	2.02
19.689	-0.0796941	0.119558	-0.23355	0.0951819	2.02
19.69	-0.0799176	0.119643	-0.21353	0.0750416	2.02
19.691	-0.0801212	0.119708	-0.19348	0.054872	2.02
19.692	-0.0803046	0.119753	-0.173405	0.0346774	2.02
19.693	-0.080468	0.119777	-0.153309	0.0144618	2.02
19.694	-0.0806112	0.119782	-0.133196	-0.00577073	2.02
19.695	-0.0807343	0.119766	-0.113071	-0.0260162	2.02
19.696	-0.0808374	0.11973	-0.0929361	-0.0462704	2.02
19.697	-0.0809202	0.119673	-0.0727968	-0.0665293	2.02
19.698	-0.0809829	0.119596	-0.0526569	-0.0867889	2.02
19.699	-0.0810255	0.1195	-0.0325203	-0.107045	2.02
19.7	-0.081048	0.119382	-0.0123912	-0.127294	2.02
19.701	-0.0810503	0.119245	0.00772648	-0.147531	2.02
19.702	-0.0810325	0.119087	0.0278286	-0.167752	2.02
19.703	-0.0809947	0.11891	0.0479112	-0.187953	2.02
19.704	-0.0809367	0.118711	0.0679701	-0.208131	2.02
19.705	-0.0808587	0.118493	0.0880013	-0.228281	2.02
19.706	-0.0807607	0.118255	0.108001	-0.248399	2.02
19.707	-0.0806427	0.117996	0.127965	-0.268481	2.02
19.708	-0.0805048	0.117718	0.147889	-0.288523	2.02
19.709	-0.080347	0.117419	0.167769	-0.30852	2.02
19.71	-0.0801693	0.117101	0.187601	-0.32847	2.02
19.711	-0.0799718	0.116763	0.207382	-0.348368	2.02
19.712	-0.0797545	0.116404	0.227107	-0.368209	2.02
19.713	-0.0795176	0.116026	0.246772	-0.38799	2.02
19.714	-0.079261	0.115628	0.266373	-0.407708	2.02
19.715	-0.0789849	0.115211	0.285907	-0.427357	2.02
19.716	-0.0786892	0.114774	0.305369	-0.446934	2.02
19.717	-0.0783742	0.114317	0.324756	-0.466435	2.02
19.718	-0.0780398	0.113841	0.344063	-0.485856	2.02
19.719	-0.0776861	0.113345	0.363286	-0.505194	2.02
19.72	-0.0773132	0.11283	0.382423	-0.524443	2.02
19.721	-0.0769213	0.112296	0.401468	-0.543601	2.02
19.722	-0.0765103	0.111743	0.420419	-0.562664	2.02
19.723	-0.0760805	0.111171	0.439271	-0.581627	2.02
19.724	-0.0756318	0.11058	0.45802	-0.600487	2.02
19.725	-0.0751644	0.10997	0.476663	-0.619241	2.02
19.726	-0.0746785	0.109342	0.495196	-0.637883	2.02
19.727	-0.0741741	0.108694	0.513615	-0.656411	2.02
19.728	-0.0736513	0.108029	0.531917	-0.674821	2.02
19.729	-0.0731103	0.107345	0.550098	-0.69311	2.02
19.73	-0.0725512	0.106643	0.568153	-0.711272	2.02
19.731	-0.071974	0.105922	0.58608	-0.729306	2.02
19.732	-0.071379	0.105184	0.603875	-0.747206	2.02
19.733	-0.0707663	0.104428	0.621534	-0.76497	2.02
19.734	-0.070136	0.103654	0.639054	-0.782594	2.02
19.735	-0.0694883	0.102863	0.656431	-0.800075	2.02
19.736	-0.0688232	0.102054	0.673662	-0.817408	2.02
19.737	-0.068141	0.101228	0.690743	-0.834591	2.02
19.738	-0.0674418	0.100385	0.707671	-0.851619	2.02
19.739	-0.0667257	0.0995248	0.724442	-0.86849	2.02
19.74	-0.0659929	0.098648	0.741054	-0.885201	2.02
19.741	-0.0652436	0.0977545	0.757502	-0.901747	2.02
19.742	-0.064478	0.0968445	0.773783	-0.918125	2.02
19.743	-0.0636961	0.0959183	0.789894	-0.934333	2.02
19.744	-0.0628983	0.0949759	0.805832	-0.950366	2.02
19.745	-0.0620845	0.0940176	0.821593	-0.966222	2.02
19.746	-0.0612551	0.0930435	0.837175	-0.981898	2.02
19.747	-0.0604102	0.0920539	0.852575	-0.99739	2.02
19.748	-0.05955	0.0910488	0.867788	-1.01269	2.02
19.749	-0.0586747	0.0900285	0.882813	-1.02781	2.02
19.75	-0.0577845	0.0889932	0.897645	-1.04273	2.02
19.751	-0.0568795	0.0879431	0.912283	-1.05746	2.02
19.752	-0.05596	0.0868784	0.926722	-1.07198	2.02
19.753	-0.0550261	0.0857992	0.940961	-1.08631	2.02
19.754	-0.0540781	0.0847058	0.954997	-1.10043	2.02
19.755	-0.0531162	0.0835984	0.968825	-1.11434	2.02
19.756	-0.0521406	0.0824772	0.982445	-1.12805	2.02
19.757	-0.0511514	0.0813424	0.995852	-1.14154	2.02
19.758	-0.0501489	0.0801942	1.00904	-1.15481	2.02
19.759	-0.0491334	0.0790329	1.02202	-1.16786	2.02
19.76	-0.048105	0.0778586	1.03478	-1.1807	2.02
19.761	-0.0470639	0.0766716	1.04731	-1.19331	2.02
19.762	-0.0460104	0.075472	1.05962	-1.20569	2.02
19.763	-0.0449447	0.0742603	1.0717	-1.21785	2.02
19.764	-0.0438671	0.0730364	1.08355	-1.22977	2.02
19.765	-0.0427777	0.0718008	1.09516	-1.24146	2.02
19.766	-0.0416768	0.0705536	1.10655	-1.25291	2.02
19.767	-0.0405647	0.069295	1.11769	-1.26413	2.02
19.768	-0.0394415	0.0680254	1.1286	-1.2751	2.02
19.769	-0.0383076	0.0667449	1.13926	-1.28584	2.02
19.77	-0.0371631	0.0654538	1.14969	-1.29632	2.02
19.771	-0.0360083	0.0641523	1.15986	-1.30657	2.02
19.772	-0.0348435	0.0628408	1.16979	-1.31656	2.02
19.773	-0.0336688	0.0615193	1.17947	-1.3263	2.02
19.774	-0.0324846	0.0601883	1.18889	-1.33578	2.02
19.775	-0.0312911	0.0588478	1.19807	-1.34502	2.02
19.776	-0.0300886	0.0574983	1.20698	-1.35399	2.02
19.777	-0.0288772	0.0561399	1.21564	-1.36271	2.02
19.778	-0.0276574	0.054773	1.22404	-1.37116	2.02
19.779	-0.0264292	0.0533977	1.23218	-1.37936	2.02
19.78	-0.0251931	0.0520144	1.24006	-1.38729	2.02
19.781	-0.0239492	0.0506232	1.24767	-1.39495	2.02
19.782	-0.0226978	0.0492245	1.25502	-1.40235	2.02
19.783	-0.0214392	0.0478186	1.2621	-1.40948	2.02
19.784	-0.0201737	0.0464057	1.26892	-1.41634	2.02
19.785	-0.0189015	0.044986	1.27546	-1.42293	2.02
19.786	-0.0176229	0.0435599	1.28173	-1.42925	2.02
19.787	-0.0163381	0.0421276	1.28773	-1.43529	2.02
19.788	-0.0150475	0.0406894	1.29346	-1.44106	2.02
19.789	-0.0137513	0.0392456	1.29891	-1.44655	2.02
19.79	-0.0124498	0.0377964	1.30408	-1.45176	2.02
19.791	-0.0111432	0.0363422	1.30898	-1.4567	2.02
19.792	-0.0098319	0.0348831	1.3136	-1.46135	2.02
19.793	-0.00851611	0.0334195	1.31794	-1.46573	2.02
19.794	-0.00719611	0.0319517	1.32201	-1.46982	2.02
19.795	-0.00587219	0.03048	1.32579	-1.47364	2.02
19.796	-0.00454462	0.0290046	1.32929	-1.47717	2.02
19.797	-0.0032137	0.0275257	1.33251	-1.48041	2.02
19.798	-0.0018797	0.0260438	1.33544	-1.48338	2.02
19.799	-0.000542911	0.0245591	1.3381	-1.48605	2.02
19.8	0.000796392	0.0230718	1.34046	-1.48845	2.02
19.801	0.00213792	0.0215823	1.34255	-1.49055	2.02
19.802	0.00348139	0.0200908	1.34435	-1.49237	2.02
19.803	0.00482652	0.0185976	1.34586	-1.49391	2.02
19.804	0.00617303	0.0171031	1.34709	-1.49516	2.02
19.805	0.00752062	0.0156074	1.34804	-1.49612	2.02
19.806	0.00886901	0.014111	1.3487	-1.49679	2.02
19.807	0.0102179	0.0126139	1.34907	-1.49717	2.02
19.808	0.011567	0.0111167	1.34915	-1.49727	2.02
19.809	0.0129161	0.0096195	1.34895	-1.49708	2.02
19.81	0.0142649	0.00812263	1.34847	-1.49661	2.02
19.811	0.015613	0.00662638	1.3477	-1.49584	2.02
19.812	0.0169602	0.00513104	1.34664	-1.49479	2.02
19.813	0.0183062	0.00363689	1.3453	-1.49345	2.02
19.814	0.0196507	0.00214423	1.34367	-1.49183	2.02
19.815	0.0209934	0.000653331	1.34176	-1.48992	2.02
19.816	0.0223341	-0.000835511	1.33956	-1.48772	2.02
19.817	0.0236724	-0.00232201	1.33708	-1.48524	2.02
19.818	0.0250081	-0.00380589	1.33431	-1.48247	2.02
19.819	0.026341	-0.00528686	1.33127	-1.47942	2.02
19.82	0.0276706	-0.00676463	1.32794	-1.47608	2.02
19.821	0.0289967	-0.00823892	1.32432	-1.47246	2.02
19.822	0.0303191	-0.00970946	1.32043	-1.46856	2.02
19.823	0.0316375	-0.0111759	1.31626	-1.46438	2.02
19.824	0.0329516	-0.0126381	1.31181	-1.45991	2.02
19.825	0.034261	-0.0140957	1.30707	-1.45517	2.02
19.826	0.0355656	-0.0155484	1.30207	-1.45014	2.02
19.827	0.0368651	-0.0169959	1.29678	-1.44484	2.02
19.828	0.0381591	-0.0184379	1.29122	-1.43926	2.02
19.829	0.0394474	-0.0198743	1.28539	-1.43341	2.02
19.83	0.0407298	-0.0213047	1.27928	-1.42728	2.02
19.831	0.0420059	-0.0227288	1.2729	-1.42088	2.02
19.832	0.0432755	-0.0241463	1.26625	-1.41421	2.02
19.833	0.0445383	-0.0255571	1.25933	-1.40726	2.02
19.834	0.045794	-0.0269608	1.25214	-1.40005	2.02
19.835	0.0470425	-0.0283571	1.24469	-1.39256	2.02
19.836	0.0482833	-0.0297458	1.23697	-1.38482	2.02
19.837	0.0495163	-0.0311266	1.22898	-1.3768	2.02
19.838	0.0507412	-0.0324993	1.22074	-1.36853	2.02
19.839	0.0519577	-0.0338636	1.21223	-1.35999	2.02
19.84	0.0531656	-0.0352192	1.20347	-1.35119	2.02
19.841	0.0543646	-0.0365659	1.19445	-1.34214	2.02
19.842	0.0555544	-0.0379034	1.18518	-1.33282	2.02
19.843	0.0567348	-0.0392315	1.17565	-1.32326	2.02
19.844	0.0579056	-0.0405498	1.16587	-1.31344	2.02
19.845	0.0590665	-0.0418583	1.15584	-1.30337	2.02
19.846	0.0602172	-0.0431565	1.14557	-1.29305	2.02
19.847	0.0613575	-0.0444443	1.13505	-1.28249	2.02
19.848	0.0624872	-0.0457214	1.12429	-1.27168	2.02
19.849	0.063606	-0.0469876	1.11328	-1.26063	2.02
19.85	0.0647137	-0.0482426	1.10204	-1.24934	2.02
19.851	0.06581	-0.0494862	1.09056	-1.23782	2.02
19.852	0.0668948	-0.0507181	1.07885	-1.22605	2.02
19.853	0.0679677	-0.0519382	1.06691	-1.21406	2.02
19.854	0.0690285	-0.0531462	1.05473	-1.20183	2.02
19.855	0.0700771	-0.0543418	1.04234	-1.18938	2.02
19.856	0.0711131	-0.0555249	1.02971	-1.1767	2.02
19.857	0.0721364	-0.0566951	1.01687	-1.1638	2.02
19.858	0.0731468	-0.0578524	1.0038	-1.15068	2.02
19.859	0.0741439	-0.0589964	0.990521	-1.13734	2.02
19.86	0.0751277	-0.060127	0.977026	-1.12379	2.02
19.861	0.0760979	-0.0612439	0.963321	-1.11002	2.02
19.862	0.0770543	-0.062347	0.949407	-1.09604	2.02
19.863	0.0779967	-0.0634359	0.935287	-1.08186	2.02
19.864	0.0789248	-0.0645106	0.920965	-1.06748	2.02
19.865	0.0798385	-0.0655708	0.906443	-1.05289	2.02
19.866	0.0807376	-0.0666163	0.891725	-1.0381	2.02
19.867	0.0816219	-0.067647	0.876812	-1.02312	2.02
19.868	0.0824912	-0.0686625	0.861709	-1.00795	2.02
19.869	0.0833453	-0.0696628	0.846417	-0.992592	2.02
19.87	0.084184	-0.0706477	0.830941	-0.977046	2.02
19.871	0.0850071	-0.0716168	0.815284	-0.961317	2.02
19.872	0.0858145	-0.0725702	0.799448	-0.945409	2.02
19.873	0.0866059	-0.0735076	0.783436	-0.929324	2.02
19.874	0.0873813	-0.0744288	0.767253	-0.913067	2.02
19.875	0.0881404	-0.0753337	0.750901	-0.89664	2.02
19.876	0.088883	-0.076222	0.734383	-0.880046	2.02
19.877	0.0896091	-0.0770937	0.717703	-0.86329	2.02
19.878	0.0903184	-0.0779486	0.700864	-0.846373	2.02
19.879	0.0910108	-0.0787864	0.68387	-0.829301	2.02
19.88	0.0916861	-0.0796071	0.666724	-0.812075	2.02
19.881	0.0923442	-0.0804105	0.649429	-0.794701	2.02
19.882	0.0929849	-0.0811965	0.631989	-0.77718	2.02
19.883	0.0936081	-0.0819648	0.614408	-0.759517	2.02
19.884	0.0942137	-0.0827155	0.596689	-0.741716	2.02
19.885	0.0948014	-0.0834482	0.578835	-0.723779	2.02
19.886	0.0953713	-0.084163	0.56085	-0.70571	2.02
19.887	0.0959231	-0.0848596	0.542739	-0.687514	2.02
19.888	0.0964567	-0.085538	0.524503	-0.669194	2.02
19.889	0.0969721	-0.0861979	0.506148	-0.650752	2.02
19.89	0.097469	-0.0868394	0.487677	-0.632194	2.02
19.891	0.0979474	-0.0874623	0.469093	-0.613523	2.02
19.892	0.0984071	-0.0880664	0.4504	-0.594743	2.02
19.893	0.0988481	-0.0886517	0.431602	-0.575857	2.02
19.894	0.0992703	-0.0892181	0.412704	-0.556869	2.02
19.895	0.0996735	-0.0897654	0.393707	-0.537784	2.02
19.896	0.100058	-0.0902936	0.374618	-0.518604	2.02
19.897	0.100423	-0.0908026	0.355438	-0.499334	2.02
19.898	0.100769	-0.0912923	0.336173	-0.479978	2.02
19.899	0.101095	-0.0917626	0.316826	-0.460539	2.02
19.9	0.101402	-0.0922133	0.297401	-0.441022	2.02
19.901	0.10169	-0.0926446	0.277901	-0.42143	2.02
19.902	0.101958	-0.0930562	0.258332	-0.401767	2.02
19.903	0.102206	-0.0934481	0.238696	-0.382038	2.02
19.904	0.102435	-0.0938202	0.218998	-0.362247	2.02
19.905	0.102644	-0.0941726	0.199241	-0.342396	2.02
19.906	0.102834	-0.094505	0.17943	-0.322491	2.02
19.907	0.103003	-0.0948175	0.159569	-0.302535	2.02
19.908	0.103153	-0.0951101	0.139662	-0.282532	2.02
19.909	0.103283	-0.0953826	0.119712	-0.262487	2.02
19.91	0.103392	-0.095635	0.0997233	-0.242403	2.02
19.911	0.103482	-0.0958674	0.0797006	-0.222285	2.02
19.912	0.103552	-0.0960796	0.0596478	-0.202136	2.02
19.913	0.103601	-0.0962716	0.0395686	-0.181961	2.02
19.914	0.103631	-0.0964435	0.0194673	-0.161763	2.02
19.915	0.10364	-0.0965952	-0.000652137	-0.141547	2.02
19.916	0.10363	-0.0967266	-0.0207857	-0.121317	2.02
19.917	0.103599	-0.0968378	-0.0409293	-0.101077	2.02
19.918	0.103548	-0.0969287	-0.0610788	-0.0808302	2.02
19.919	0.103477	-0.0969994	-0.0812303	-0.0605818	2.02
19.92	0.103385	-0.0970499	-0.10138	-0.0403354	2.02
19.921	0.103274	-0.0970801	-0.121523	-0.0200953	2.02
19.922	0.103142	-0.0970901	-0.141656	0.000134679	2.02
19.923	0.10299	-0.0970799	-0.161774	0.0203503	2.02
19.924	0.102819	-0.0970494	-0.181874	0.0405475	2.02
19.925	0.102627	-0.0969988	-0.201952	0.0607223	2.02
19.926	0.102415	-0.096928	-0.222003	0.0808705	2.02
19.927	0.102183	-0.096837	-0.242024	0.100988	2.02
19.928	0.101931	-0.096726	-0.26201	0.121071	2.02
19.929	0.101659	-0.0965949	-0.281958	0.141115	2.02
19.93	0.101367	-0.0964438	-0.301863	0.161117	2.02
19.931	0.101055	-0.0962727	-0.321721	0.181072	2.02
19.932	0.100723	-0.0960817	-0.341529	0.200976	2.02
19.933	0.100372	-0.0958708	-0.361283	0.220825	2.02
19.934	0.100001	-0.09564	-0.380977	0.240616	2.02
19.935	0.09961	-0.0953895	-0.400609	0.260343	2.02
19.936	0.0991996	-0.0951194	-0.420175	0.280004	2.02
19.937	0.0987697	-0.0948296	-0.43967	0.299594	2.02
19.938	0.0983203	-0.0945202	-0.459091	0.31911	2.02
19.939	0.0978515	-0.0941914	-0.478434	0.338547	2.02
19.94	0.0973635	-0.0938431	-0.497694	0.357901	2.02
19.941	0.0968562	-0.0934756	-0.516868	0.377169	2.02
19.942	0.0963297	-0.0930888	-0.535953	0.396347	2.02
19.943	0.0957843	-0.0926829	-0.554944	0.415431	2.02
19.944	0.0952199	-0.092258	-0.573837	0.434416	2.02
19.945	0.0946367	-0.0918141	-0.592628	0.4533	2.02
19.946	0.0940347	-0.0913514	-0.611315	0.472078	2.02
19.947	0.0934141	-0.09087	-0.629892	0.490747	2.02
19.948	0.0927749	-0.09037	-0.648357	0.509302	2.02
19.949	0.0921174	-0.0898514	-0.666706	0.527741	2.02
19.95	0.0914416	-0.0893145	-0.684934	0.546058	2.02
19.951	0.0907476	-0.0887594	-0.703038	0.564252	2.02
19.952	0.0900355	-0.0881861	-0.721016	0.582318	2.02
19.953	0.0893056	-0.0875948	-0.738862	0.600252	2.02
19.954	0.0885578	-0.0869856	-0.756573	0.61805	2.02
19.955	0.0877925	-0.0863587	-0.774146	0.63571	2.02
19.956	0.0870096	-0.0857142	-0.791578	0.653228	2.02
19.957	0.0862094	-0.0850523	-0.808864	0.670599	2.02
19.958	0.0853919	-0.0843731	-0.826001	0.687821	2.02
19.959	0.0845574	-0.0836767	-0.842987	0.704891	2.02
19.96	0.083706	-0.0829634	-0.859816	0.721804	2.02
19.961	0.0828378	-0.0822332	-0.876487	0.738557	2.02
19.962	0.0819531	-0.0814863	-0.892995	0.755147	2.02
19.963	0.0810519	-0.0807229	-0.909337	0.77157	2.02
19.964	0.0801345	-0.0799432	-0.925511	0.787824	2.02
19.965	0.0792009	-0.0791473	-0.941512	0.803905	2.02
19.966	0.0782515	-0.0783355	-0.957338	0.819809	2.02
19.967	0.0772863	-0.0775078	-0.972985	0.835534	2.02
19.968	0.0763056	-0.0766645	-0.98845	0.851077	2.02
19.969	0.0753095	-0.0758057	-1.00373	0.866433	2.02
19.97	0.0742982	-0.0749317	-1.01882	0.881601	2.02
19.971	0.0732719	-0.0740426	-1.03372	0.896577	2.02
19.972	0.0722308	-0.0731386	-1.04843	0.911358	2.02
19.973	0.0711751	-0.0722199	-1.06294	0.92594	2.02
19.974	0.070105	-0.0712868	-1.07725	0.940322	2.02
19.975	0.0690207	-0.0703393	-1.09136	0.954501	2.02
19.976	0.0679223	-0.0693778	-1.10526	0.968472	2.02
19.977	0.0668102	-0.0684025	-1.11895	0.982234	2.02
19.978	0.0656845	-0.0674134	-1.13244	0.995784	2.02
19.979	0.0645454	-0.066411	-1.1457	1.00912	2.02
19.98	0.0633932	-0.0653953	-1.15876	1.02224	2.02
19.981	0.062228	-0.0643666	-1.17159	1.03513	2.02
19.982	0.0610501	-0.0633251	-1.1842	1.04781	2.02
19.983	0.0598597	-0.062271	-1.19658	1.06026	2.02
19.984	0.058657	-0.0612046	-1.20874	1.07248	2.02
19.985	0.0574422	-0.0601261	-1.22067	1.08447	2.02
19.986	0.0562157	-0.0590358	-1.23237	1.09623	2.02
19.987	0.0549776	-0.0579338	-1.24383	1.10775	2.02
19.988	0.0537281	-0.0568204	-1.25506	1.11903	2.02
19.989	0.0524675	-0.0556958	-1.26605	1.13008	2.02
19.99	0.0511961	-0.0545603	-1.2768	1.14088	2.02
19.991	0.049914	-0.0534141	-1.2873	1.15144	2.02
19.992	0.0486216	-0.0522575	-1.29756	1.16175	2.02
19.993	0.047319	-0.0510907	-1.30758	1.17182	2.02
19.994	0.0460065	-0.0499139	-1.31734	1.18163	2.02
19.995	0.0446844	-0.0487275	-1.32685	1.19119	2.02
19.996	0.0433529	-0.0475316	-1.33611	1.2005	2.02
19.997	0.0420122	-0.0463266	-1.34511	1.20955	2.02
19.998	0.0406627	-0.0451126	-1.35386	1.21834	2.02
19.999	0.0393046	-0.04389	-1.36235	1.22688	2.02
20	0.0379381	-0.042659	-1.37058	1.23515	2.02
20.001	0.0365635	-0.0414198	-1.37855	1.24316	2.02
20.002	0.0351811	-0.0401727	-1.38625	1.2509	2.02
20.003	0.0337911	-0.0389181	-1.39369	1.25838	2.02
20.004	0.0323938	-0.0376561	-1.40086	1.26559	2.02
20.005	0.0309895	-0.036387	-1.40776	1.27253	2.02
20.006	0.0295784	-0.0351111	-1.41439	1.2792	2.02
20.007	0.0281608	-0.0338287	-1.42076	1.28559	2.02
20.008	0.026737	-0.03254	-1.42685	1.29172	2.02
20.009	0.0253072	-0.0312453	-1.43267	1.29757	2.02
20.01	0.0238717	-0.029945	-1.43821	1.30314	2.02
20.011	0.0224309	-0.0286392	-1.44348	1.30844	2.02
20.012	0.0209849	-0.0273282	-1.44847	1.31346	2.02
20.013	0.019534	-0.0260123	-1.45318	1.3182	2.02
20.014	0.0180786	-0.0246919	-1.45762	1.32266	2.02
20.015	0.0166189	-0.0233671	-1.46177	1.32684	2.02
20.016	0.0151552	-0.0220383	-1.46565	1.33073	2.02
20.017	0.0136877	-0.0207057	-1.46924	1.33435	2.02
20.018	0.0122168	-0.0193697	-1.47255	1.33768	2.02
20.019	0.0107427	-0.0180305	-1.47558	1.34073	2.02
20.02	0.00926571	-0.0166883	-1.47833	1.34349	2.02
20.021	0.00778612	-0.0153436	-1.48079	1.34597	2.02
20.022	0.00630422	-0.0139965	-1.48297	1.34816	2.02
20.023	0.00482028	-0.0126473	-1.48486	1.35007	2.02
20.024	0.00333459	-0.0112964	-1.48647	1.35169	2.02
20.025	0.00184743	-0.00994406	-1.4878	1.35303	2.02
20.026	0.000359096	-0.00859048	-1.48883	1.35408	2.02
20.027	-0.00113014	-0.007236	-1.48959	1.35484	2.02
20.028	-0.00261998	-0.00588091	-1.49005	1.35531	2.02
20.029	-0.00411015	-0.00452548	-1.49023	1.35549	2.02
20.03	-0.00560035	-0.00317001	-1.49013	1.35539	2.02
20.031	-0.00709031	-0.00181479	-1.48974	1.355	2.02
20.032	-0.00857973	-0.000460105	-1.48906	1.35433	2.02
20.033	-0.0100683	0.000893764	-1.48809	1.35336	2.02
20.034	-0.0115558	0.00224653	-1.48685	1.35211	2.02
20.035	-0.0130419	0.00359789	-1.48531	1.35058	2.02
20.036	-0.0145263	0.00494758	-1.48349	1.34875	2.02
20.037	-0.0160088	0.0062953	-1.48139	1.34664	2.02
20.038	-0.017489	0.00764077	-1.479	1.34425	2.02
20.039	-0.0189667	0.0089837	-1.47633	1.34157	2.02
20.04	-0.0204416	0.0103238	-1.47337	1.3386	2.02
20.041	-0.0219134	0.0116608	-1.47013	1.33535	2.02
20.042	-0.0233818	0.0129944	-1.46661	1.33182	2.02
20.043	-0.0248465	0.0143243	-1.46281	1.328	2.02
20.044	-0.0263073	0.0156503	-1.45873	1.32391	2.02
20.045	-0.0277639	0.0169721	-1.45437	1.31953	2.02
20.046	-0.0292159	0.0182893	-1.44973	1.31487	2.02
20.047	-0.0306632	0.0196017	-1.44481	1.30993	2.02
20.048	-0.0321055	0.0209091	-1.43961	1.30472	2.02
20.049	-0.0335423	0.0222111	-1.43414	1.29922	2.02
20.05	-0.0349736	0.0235074	-1.4284	1.29345	2.02
20.051	-0.036399	0.0247979	-1.42238	1.28741	2.02
20.052	-0.0378183	0.0260821	-1.41608	1.28109	2.02
20.053	-0.0392311	0.02736	-1.40952	1.2745	2.02
20.054	-0.0406373	0.0286311	-1.40269	1.26764	2.02
20.055	-0.0420364	0.0298952	-1.39559	1.26051	2.02
20.056	-0.0434283	0.031152	-1.38822	1.25311	2.02
20.057	-0.0448128	0.0324013	-1.38058	1.24545	2.02
20.058	-0.0461894	0.0336428	-1.37269	1.23752	2.02
20.059	-0.047558	0.0348762	-1.36452	1.22932	2.02
20.06	-0.0489184	0.0361014	-1.3561	1.22086	2.02
20.061	-0.0502702	0.0373179	-1.34742	1.21215	2.02
20.062	-0.0516131	0.0385256	-1.33849	1.20317	2.02
20.063	-0.052947	0.0397241	-1.32929	1.19394	2.02
20.064	-0.0542716	0.0409134	-1.31985	1.18445	2.02
20.065	-0.0555867	0.042093	-1.31015	1.17471	2.02
20.066	-0.0568919	0.0432627	-1.3002	1.16472	2.02
20.067	-0.058187	0.0444223	-1.29	1.15448	2.02
20.068	-0.0594718	0.0455716	-1.27956	1.144	2.02
20.069	-0.060746	0.0467102	-1.26888	1.13327	2.02
20.07	-0.0620095	0.047838	-1.25795	1.12229	2.02
20.071	-0.0632618	0.0489547	-1.24678	1.11108	2.02
20.072	-0.0645029	0.0500601	-1.23538	1.09962	2.02
20.073	-0.0657325	0.0511539	-1.22374	1.08794	2.02
20.074	-0.0669504	0.0522359	-1.21187	1.07601	2.02
20.075	-0.0681562	0.0533059	-1.19977	1.06386	2.02
20.076	-0.0693498	0.0543636	-1.18745	1.05148	2.02
20.077	-0.070531	0.0554088	-1.17489	1.03887	2.02
20.078	-0.0716995	0.0564412	-1.16212	1.02604	2.02
20.079	-0.0728552	0.0574608	-1.14912	1.01299	2.02
20.08	-0.0739977	0.0584671	-1.13591	0.999718	2.02
20.081	-0.0751269	0.0594601	-1.12248	0.986231	2.02
20.082	-0.0762426	0.0604395	-1.10884	0.972532	2.02
20.083	-0.0773445	0.0614051	-1.09499	0.958622	2.02
20.084	-0.0784325	0.0623567	-1.08094	0.944506	2.02
20.085	-0.0795064	0.0632941	-1.06668	0.930184	2.02
20.086	-0.0805658	0.064217	-1.05222	0.915661	2.02
20.087	-0.0816107	0.0651253	-1.03756	0.900939	2.02
20.088	-0.0826409	0.0660188	-1.02271	0.886021	2.02
20.089	-0.0836561	0.0668973	-1.00767	0.870911	2.02
20.09	-0.0846562	0.0677606	-0.992435	0.85561	2.02
20.091	-0.0856409	0.0686085	-0.977016	0.840123	2.02
20.092	-0.0866101	0.0694408	-0.961415	0.824453	2.02
20.093	-0.0875637	0.0702573	-0.945634	0.808602	2.02
20.094	-0.0885013	0.0710579	-0.929676	0.792574	2.02
20.095	-0.089423	0.0718424	-0.913546	0.776372	2.02
20.096	-0.0903284	0.0726106	-0.897246	0.76	2.02
20.097	-0.0912174	0.0733623	-0.880779	0.74346	2.02
20.098	-0.0920899	0.0740975	-0.864148	0.726756	2.02
