t	Theta RK	Omega RK	u	v	Energy
15.73	-0.0832103	0.11188	0.399106	-0.260206	2.01982
15.74	-0.0782523	0.108306	0.591059	-0.453262	2.01982
15.75	-0.0714241	0.10285	0.772528	-0.635788	2.01982
15.76	-0.062849	0.0956375	0.93986	-0.804114	2.01982
15.77	-0.0526853	0.0868267	1.08969	-0.954856	2.01982
15.78	-0.0411237	0.0766092	1.219	-1.08498	2.01982
15.79	-0.0283826	0.0652046	1.32518	-1.19188	2.01982
15.8	-0.0147044	0.0528563	1.40611	-1.27339	2.01982
15.81	-0.000350223	0.0398269	1.46014	-1.32789	2.01982
15.82	0.0144051	0.0263923	1.4862	-1.35428	2.01982
15.83	0.0292786	0.0128369	1.48375	-1.35203	2.01982
15.84	0.043985	-0.00055272	1.45284	-1.32118	2.01982
15.85	0.0582424	-0.0134933	1.39409	-1.26236	2.01982
15.86	0.0717779	-0.0257105	1.30869	-1.17676	2.01982
15.87	0.0843329	-0.0369448	1.19834	-1.0661	2.01982
15.88	0.0956688	-0.0469563	1.06527	-0.932603	2.01982
15.89	0.105571	-0.0555296	0.912141	-0.778964	2.01982
15.9	0.113855	-0.0624786	0.742041	-0.608273	2.01982
15.91	0.120367	-0.0676496	0.558388	-0.423967	2.01982
15.92	0.12499	-0.0709249	0.364871	-0.229756	2.01982
15.93	0.127644	-0.0722247	0.165382	-0.0295495	2.01982
15.94	0.128291	-0.0715093	-0.0360699	0.172623	2.01982
15.95	0.12693	-0.0687793	-0.235435	0.37269	2.01982
15.96	0.123602	-0.0640759	-0.428705	0.566626	2.01982
15.97	0.118389	-0.0574802	-0.611996	0.750527	2.01982
15.98	0.111408	-0.0491113	-0.781623	0.920688	2.01982
15.99	0.102814	-0.0391238	-0.934178	1.07369	2.01982
16	0.0927919	-0.0277051	-1.06659	1.20644	2.01982
16.01	0.0815579	-0.0150715	-1.17621	1.31627	2.01982
16.02	0.0693511	-0.00146363	-1.26083	1.40097	2.01982
16.03	0.0564304	0.0128583	-1.31875	1.45884	2.01982
16.04	0.0430691	0.0276196	-1.34881	1.48869	2.01982
16.05	0.0295492	0.0425366	-1.35041	1.48994	2.01982
16.06	0.0161561	0.0573227	-1.32351	1.46254	2.01982
16.07	0.00317232	0.0716937	-1.26867	1.40706	2.01982
16.08	-0.00912772	0.0853738	-1.18699	1.32459	2.01982
16.09	-0.0204834	0.098101	-1.08012	1.2168	2.01982
16.1	-0.0306532	0.109633	-0.950214	1.08586	2.01982
16.11	-0.0394195	0.11975	-0.799883	0.934378	2.01982
16.12	-0.0465928	0.128262	-0.63216	0.765413	2.01982
16.13	-0.0520159	0.135011	-0.450421	0.582357	2.01982
16.14	-0.0555667	0.139874	-0.258327	0.388887	2.01982
16.15	-0.0571608	0.142767	-0.0597464	0.188891	2.01982
16.16	-0.0567533	0.143643	0.141323	-0.0136121	2.01982
16.17	-0.0543395	0.1425	0.340831	-0.214553	2.01981
16.18	-0.0499553	0.139371	0.534761	-0.409893	2.01981
16.19	-0.043676	0.134334	0.719206	-0.595709	2.01981
16.2	-0.0356152	0.127501	0.890453	-0.768267	2.01981
16.21	-0.0259225	0.119024	1.04505	-0.924099	2.01981
16.22	-0.0147801	0.109085	1.17989	-1.06008	2.01981
16.23	-0.00239977	0.0978979	1.29224	-1.17347	2.01981
16.24	0.0109821	0.0856991	1.37986	-1.262	2.01981
16.25	0.0251088	0.0727469	1.44096	-1.32389	2.01981
16.26	0.0397086	0.0593144	1.47431	-1.35791	2.01981
16.27	0.0545001	0.0456841	1.47924	-1.36336	2.01981
16.28	0.0691982	0.0321428	1.45565	-1.34016	2.01981
16.29	0.0835194	0.0189751	1.404	-1.28876	2.01981
16.3	0.0971879	0.00645813	1.32533	-1.21022	2.01981
16.31	0.109941	-0.00514397	1.22121	-1.10611	2.01981
16.32	0.121534	-0.0155857	1.09374	-0.97853	2.01981
16.33	0.131746	-0.0246448	0.945466	-0.830058	2.01981
16.34	0.140384	-0.032127	0.779377	-0.663683	2.01981
16.35	0.147285	-0.0378699	0.598803	-0.482758	2.01981
16.36	0.152324	-0.0417458	0.407372	-0.290927	2.01981
16.37	0.155409	-0.0436649	0.208929	-0.0920554	2.01981
16.38	0.156492	-0.0435767	0.00746086	0.109851	2.01981
16.39	0.155562	-0.0414713	-0.192986	0.310725	2.01981
16.4	0.152649	-0.0373792	-0.388385	0.50652	2.01981
16.41	0.147824	-0.031371	-0.574811	0.693291	2.01981
16.42	0.141196	-0.023556	-0.748521	0.867277	2.01981
16.43	0.132908	-0.0140799	-0.906024	1.02497	2.01981
16.44	0.12314	-0.00312164	-1.04416	1.16319	2.01981
16.45	0.112099	0.00910968	-1.16016	1.27916	2.01981
16.46	0.100018	0.0223794	-1.25168	1.37053	2.01981
16.47	0.0871529	0.036432	-1.31691	1.43546	2.01981
16.48	0.0737723	0.050996	-1.35452	1.47264	2.01981
16.49	0.0601571	0.0657896	-1.36378	1.48131	2.01981
16.5	0.046592	0.0805264	-1.3445	1.4613	2.01981
16.51	0.0333611	0.0949211	-1.29707	1.41299	2.01981
16.52	0.0207414	0.108695	-1.22246	1.33736	2.01981
16.53	0.00899771	0.121582	-1.12217	1.23592	2.01981
16.54	-0.00162296	0.133334	-0.998226	1.1107	2.01981
16.55	-0.0108962	0.143725	-0.85313	0.964221	2.01981
16.56	-0.0186247	0.152557	-0.689807	0.799414	2.01981
16.57	-0.0246424	0.159663	-0.511547	0.619592	2.01981
16.58	-0.0288178	0.164911	-0.321944	0.428364	2.01981
16.59	-0.0310562	0.168205	-0.124818	0.229572	2.01981
16.6	-0.0313023	0.169491	0.0758575	0.0272055	2.01981
16.61	-0.0295407	0.168751	0.27604	-0.17467	2.01981
16.62	-0.0257966	0.166012	0.471696	-0.372001	2.01981
16.63	-0.020135	0.161339	0.658881	-0.560825	2.01981
16.64	-0.0126598	0.154837	0.833825	-0.737351	2.01981
16.65	-0.00351117	0.146645	0.993	-0.898034	2.01981
16.66	0.00713684	0.13694	1.1332	-1.03965	2.01981
16.67	0.01908	0.125925	1.25159	-1.15936	2.01981
16.68	0.0320878	0.113834	1.34579	-1.25476	2.01981
16.69	0.0459086	0.100918	1.41389	-1.32393	2.01981
16.7	0.0602739	0.0874473	1.45452	-1.3655	2.01981
16.71	0.0749045	0.0737028	1.46685	-1.37864	2.01981
16.72	0.0895156	0.0599703	1.45063	-1.36309	2.01981
16.73	0.103823	0.0465358	1.40617	-1.31916	2.01981
16.74	0.117548	0.0336788	1.33437	-1.24776	2.01981
16.75	0.130424	0.0216675	1.23665	-1.15032	2.01981
16.76	0.142201	0.0107528	1.11498	-1.02881	2.01981
16.77	0.152651	0.00116348	0.971801	-0.885688	2.01981
16.78	0.161574	-0.00689841	0.809979	-0.723836	2.01981
16.79	0.1688	-0.0132616	0.632763	-0.546518	2.01981
16.8	0.17419	-0.0177891	0.443712	-0.35731	2.01981
16.81	0.177647	-0.0203808	0.246619	-0.160025	2.01981
16.82	0.179109	-0.0209759	0.0454426	0.04136	2.01981
16.83	0.178556	-0.0195535	-0.155779	0.242786	2.01981
16.84	0.176007	-0.0161335	-0.353007	0.440194	2.01981
16.85	0.171522	-0.0107763	-0.54228	0.629603	2.01981
16.86	0.1652	-0.00358092	-0.7198	0.807197	2.01981
16.87	0.157177	0.00531625	-0.882005	0.969394	2.01981
16.88	0.147622	0.0157446	-1.02564	1.11292	2.01981
16.89	0.136736	0.0275027	-1.14782	1.23489	2.01981
16.9	0.124746	0.0403622	-1.2461	1.33283	2.01981
16.91	0.1119	0.0540725	-1.31851	1.40477	2.01981
16.92	0.0984667	0.0683659	-1.3636	1.44925	2.01981
16.93	0.0847226	0.0829628	-1.38047	1.46536	2.01981
16.94	0.0709525	0.0975774	-1.3688	1.45279	2.01981
16.95	0.0574412	0.111924	-1.32882	1.41176	2.01981
16.96	0.0444679	0.12572	-1.26135	1.3431	2.01981
16.97	0.0323014	0.138698	-1.16775	1.24818	2.01981
16.98	0.0211939	0.150603	-1.04992	1.1289	2.01981
16.99	0.0113761	0.161202	-0.910226	0.987648	2.01981
17	0.00305292	0.170292	-0.751499	0.827262	2.01981
17.01	-0.003601	0.177694	-0.576936	0.650957	2.01981
17.02	-0.00844467	0.183269	-0.390057	0.462272	2.01981
17.03	-0.0113736	0.186911	-0.19463	0.264992	2.01981
17.04	-0.0123219	0.188554	0.00540453	0.0630787	2.0198
17.05	-0.0112636	0.188171	0.206014	-0.139417	2.0198
17.06	-0.00821316	0.185777	0.403155	-0.338429	2.0198
17.07	-0.0032253	0.181427	0.592853	-0.529964	2.0198
17.08	0.00360628	0.175216	0.771281	-0.710177	2.0198
17.09	0.0121507	0.167274	0.934844	-0.875453	2.0198
17.1	0.0222425	0.157767	1.08024	-1.02248	2.0198
17.11	0.0336851	0.146895	1.20454	-1.1483	2.0198
17.12	0.0462544	0.134881	1.30522	-1.25039	2.0198
17.13	0.0597039	0.121973	1.38027	-1.32672	2.0198
17.14	0.0737691	0.108437	1.42815	-1.37576	2.0198
17.15	0.088173	0.0945522	1.4479	-1.39652	2.0198
17.16	0.102632	0.0806027	1.43911	-1.3886	2.0198
17.17	0.11686	0.0668753	1.40194	-1.35217	2.0198
17.18	0.130578	0.0536519	1.33714	-1.28798	2.0198
17.19	0.143515	0.0412041	1.246	-1.19731	2.0198
17.2	0.155416	0.029788	1.13034	-1.082	2.0198
17.21	0.166048	0.0196385	0.992483	-0.944394	2.0198
17.22	0.175201	0.0109653	0.835191	-0.787254	2.0198
17.23	0.182697	0.00394808	0.661619	-0.613755	2.0198
17.24	0.188391	-0.00126684	0.475249	-0.427396	2.0198
17.25	0.192172	-0.00456945	0.279819	-0.231936	2.0198
17.26	0.19397	-0.00588832	0.0792533	-0.0313163	2.0198
17.27	0.193753	-0.00519204	-0.122425	0.170419	2.0198
17.28	0.191531	-0.0024898	-0.321167	0.369201	2.0198
17.29	0.187353	0.00216875	-0.512984	0.561022	2.0198
17.3	0.181308	0.00869449	-0.694029	0.742014	2.0198
17.31	0.173521	0.0169607	-0.860668	0.908526	2.0198
17.32	0.164153	0.0268055	-1.00956	1.0572	2.0198
17.33	0.153399	0.0380351	-1.13772	1.18503	2.0198
17.34	0.141477	0.0504279	-1.24257	1.28945	2.0198
17.35	0.128632	0.0637388	-1.32203	1.36833	2.0198
17.36	0.115127	0.077704	-1.37449	1.42009	2.0198
17.37	0.101236	0.0920465	-1.39892	1.44367	2.0198
17.38	0.0872434	0.106482	-1.39483	1.43859	2.0198
17.39	0.0734342	0.120723	-1.36231	1.40493	2.0198
17.4	0.0600898	0.134487	-1.30204	1.34338	2.0198
17.41	0.0474821	0.147501	-1.21522	1.25515	2.0198
17.42	0.0358682	0.159507	-1.10362	1.14202	2.0198
17.43	0.025485	0.170266	-0.969489	1.00624	2.0198
17.44	0.0165446	0.179565	-0.81554	0.850537	2.0198
17.45	0.00923	0.187221	-0.644876	0.678038	2.0198
17.46	0.00369139	0.193081	-0.460941	0.4922	2.0198
17.47	4.31182e-05	0.197033	-0.267444	0.296751	2.0198
17.48	-0.00163859	0.198997	-0.068289	0.0956139	2.0198
17.49	-0.00131716	0.198939	0.132509	-0.107176	2.0198
17.5	0.00100358	0.196862	0.330902	-0.307549	2.0198
17.51	0.00527949	0.19281	0.522888	-0.501485	2.0198
17.52	0.011427	0.186867	0.704595	-0.685092	2.0198
17.53	0.0193248	0.179155	0.872358	-0.854686	2.0198
17.54	0.0288163	0.169831	1.02279	-1.00687	2.0198
17.55	0.0397127	0.159086	1.15286	-1.13858	2.0198
17.56	0.0517968	0.147137	1.25994	-1.24719	2.0198
17.57	0.0648275	0.134226	1.34187	-1.33053	2.0198
17.58	0.0785446	0.120616	1.39698	-1.38691	2.0198
17.59	0.0926738	0.106582	1.42416	-1.41523	2.0198
17.6	0.106933	0.0924072	1.42285	-1.41492	2.0198
17.61	0.121036	0.078379	1.39307	-1.38599	2.0198
17.62	0.134701	0.064781	1.33541	-1.32904	2.0198
17.63	0.147655	0.0518879	1.25101	-1.24523	2.0198
17.64	0.159638	0.0399605	1.14157	-1.13625	2.0198
17.65	0.17041	0.0292397	1.00927	-1.0043	2.0198
17.66	0.179756	0.0199423	0.856777	-0.852043	2.0198
17.67	0.187488	0.0122564	0.687135	-0.68256	2.0198
17.68	0.193452	0.00633727	0.50375	-0.499267	2.0198
17.69	0.197529	0.00230482	0.310302	-0.30586	2.0198
17.7	0.199638	0.000240817	0.110672	-0.106241	2.0198
17.71	0.199736	0.000187319	-0.0911351	0.0955656	2.0198
17.72	0.197821	0.00214585	-0.291069	0.295489	2.0198
17.73	0.193934	0.00607737	-0.485118	0.489499	2.0198
17.74	0.188152	0.011903	-0.669389	0.673682	2.0198
17.75	0.180591	0.0195058	-0.840185	0.844322	2.0198
17.76	0.171404	0.0287328	-0.99408	0.997978	2.0198
17.77	0.160776	0.0393983	-1.12799	1.13155	2.0198
17.78	0.14892	0.0512877	-1.23923	1.24233	2.0198
17.79	0.136075	0.0641614	-1.32557	1.3281	2.0198
17.8	0.122498	0.0777603	-1.38529	1.38711	2.0198
17.81	0.108462	0.0918102	-1.41719	1.41816	2.0198
17.82	0.0942488	0.106028	-1.42064	1.42063	2.0198
17.83	0.0801441	0.120127	-1.39559	1.39444	2.0198
17.84	0.0664305	0.133823	-1.34255	1.34013	2.0198
17.85	0.053383	0.146839	-1.26259	1.25876	2.0198
17.86	0.0412632	0.158913	-1.15733	1.15198	2.0198
17.87	0.0303138	0.169801	-1.0289	1.02191	2.0198
17.88	0.0207538	0.179282	-0.879899	0.871155	2.0198
17.89	0.0127745	0.187165	-0.713327	0.70275	2.0198
17.9	0.00653476	0.19329	-0.532547	0.520066	2.0198
17.91	0.0021588	0.197531	-0.341205	0.326768	2.01979
17.92	-0.000266946	0.199803	-0.14316	0.126735	2.01979
17.93	-0.000695349	0.200057	0.0575927	-0.0760187	2.01979
17.94	0.000880447	0.198287	0.257006	-0.277426	2.01979
17.95	0.00442688	0.194526	0.451059	-0.473444	2.01979
17.96	0.00987066	0.188849	0.635836	-0.66014	2.01979
17.97	0.0171002	0.181367	0.807613	-0.833769	2.01979
17.98	0.0259679	0.172229	0.962923	-0.990848	2.01979
17.99	0.0362932	0.161616	1.09863	-1.12823	2.01979
18	0.047866	0.149739	1.212	-1.24315	2.01979
18.01	0.060451	0.136835	1.30074	-1.33332	2.01979
18.02	0.0737925	0.123161	1.36305	-1.39693	2.01979
18.03	0.0876195	0.10899	1.39767	-1.43272	2.01979
18.04	0.101651	0.0946024	1.40389	-1.43996	2.01979
18.05	0.115602	0.0802862	1.38159	-1.41853	2.01979
18.06	0.129189	0.0663261	1.33119	-1.36887	2.01979
18.07	0.142135	0.0529998	1.25371	-1.29198	2.01979
18.08	0.154178	0.0405723	1.15068	-1.18942	2.01979
18.09	0.165071	0.0292902	1.02418	-1.06327	2.01979
18.1	0.174592	0.0193772	0.87674	-0.916067	2.01979
18.11	0.182545	0.0110293	0.711312	-0.75079	2.01979
18.12	0.188769	0.00441068	0.531217	-0.570771	2.01979
18.13	0.193133	-0.000349034	0.340068	-0.37964	2.01979
18.14	0.195546	-0.00315788	0.1417	-0.181253	2.01979
18.15	0.195956	-0.00396321	-0.0599062	0.0203906	2.01979
18.16	0.194351	-0.00275276	-0.260705	0.221225	2.01979
18.17	0.190758	0.000445066	-0.456666	0.417199	2.01979
18.18	0.185247	0.00556181	-0.643858	0.604363	2.01979
18.19	0.177923	0.0124903	-0.818525	0.77894	2.01979
18.2	0.16893	0.0210868	-0.977162	0.937411	2.01979
18.21	0.158444	0.0311741	-1.11659	1.07658	2.01979
18.22	0.146671	0.0425445	-1.23401	1.19363	2.01979
18.23	0.133845	0.0549649	-1.32707	1.2862	2.01979
18.24	0.120218	0.0681806	-1.39391	1.35243	2.01979
18.25	0.106059	0.081921	-1.43319	1.39096	2.01979
18.26	0.0916483	0.0959048	-1.44414	1.40102	2.01979
18.27	0.0772712	0.109846	-1.42654	1.38239	2.01979
18.28	0.0632116	0.123458	-1.38075	1.33544	2.01979
18.29	0.0497472	0.136463	-1.30771	1.2611	2.01979
18.3	0.0371435	0.148593	-1.2089	1.16086	2.01979
18.31	0.0256486	0.1596	-1.0863	1.03672	2.01979
18.32	0.0154885	0.169256	-0.942408	0.891179	2.01979
18.33	0.00686192	0.177362	-0.780113	0.727149	2.01979
18.34	-6.32354e-05	0.183749	-0.602693	0.547922	2.01979
18.35	-0.00515337	0.188282	-0.413726	0.357093	2.01979
18.36	-0.00831191	0.190864	-0.217022	0.158492	2.01979
18.37	-0.00948122	0.191439	-0.0165483	-0.0438951	2.01979
18.38	-0.00864377	0.189987	0.183654	-0.246007	2.01979
18.39	-0.0058225	0.186533	0.379549	-0.443786	2.01979
18.4	-0.00108035	0.181139	0.567187	-0.633263	2.01979
18.41	0.00548104	0.173908	0.742783	-0.810637	2.01979
18.42	0.0137233	0.164979	0.902798	-0.972347	2.01979
18.43	0.0234742	0.154525	1.044	-1.11515	2.01979
18.44	0.034531	0.142749	1.16355	-1.23618	2.01979
18.45	0.0466648	0.129882	1.25902	-1.33302	2.01979
18.46	0.0596246	0.116176	1.32849	-1.40372	2.01979
18.47	0.073143	0.101899	1.37055	-1.44687	2.01979
18.48	0.0869412	0.087333	1.38435	-1.46161	2.01979
18.49	0.100735	0.0727628	1.36959	-1.44766	2.01979
18.5	0.114239	0.0584746	1.32658	-1.4053	2.01979
18.51	0.127175	0.0447487	1.25616	-1.3354	2.01979
18.52	0.139275	0.0318539	1.15974	-1.23936	2.01979
18.53	0.150289	0.0200422	1.03926	-1.11914	2.01979
18.54	0.159988	0.00954377	0.897126	-0.977152	2.01979
18.55	0.168169	0.000562262	0.73619	-0.816266	2.01979
18.56	0.17466	-0.00672927	0.559683	-0.639726	2.01979
18.57	0.179323	-0.0121919	0.371146	-0.451093	2.01979
18.58	0.182055	-0.0157234	0.174363	-0.254169	2.01979
18.59	0.182795	-0.0172608	-0.0267147	-0.0529243	2.01979
18.6	0.18152	-0.016781	-0.228052	0.148585	2.01979
18.61	0.178247	-0.0143018	-0.425606	0.346296	2.01979
18.62	0.173034	-0.00988108	-0.615412	0.536224	2.01979
18.63	0.165977	-0.00361606	-0.793659	0.714541	2.01979
18.64	0.157211	0.00435896	-0.956771	0.87765	2.01979
18.65	0.146903	0.0138752	-1.10147	1.02226	2.01979
18.66	0.135253	0.0247327	-1.22486	1.14546	2.01979
18.67	0.122486	0.0367046	-1.32447	1.24476	2.01979
18.68	0.10885	0.0495414	-1.39829	1.31815	2.01979
18.69	0.0946107	0.0629763	-1.44486	1.36416	2.01979
18.7	0.0800465	0.07673	-1.46324	1.38184	2.01979
18.71	0.0654412	0.0905172	-1.45307	1.37083	2.01979
18.72	0.0510797	0.104052	-1.41456	1.33135	2.01979
18.73	0.037242	0.117052	-1.3485	1.26419	2.01979
18.74	0.0241972	0.129247	-1.25622	1.17067	2.01979
18.75	0.0121988	0.140384	-1.13959	1.05269	2.01979
18.76	0.00147888	0.150227	-1.00096	0.912608	2.01979
18.77	-0.00775624	0.158571	-0.843125	0.753228	2.01979
18.78	-0.0153301	0.165238	-0.66927	0.577752	2.01979
18.79	-0.0210998	0.170084	-0.482898	0.389703	2.01978
18.8	-0.0249588	0.173003	-0.287767	0.192855	2.01978
18.81	-0.0268391	0.173925	-0.0878094	-0.00883965	2.01978
18.82	-0.0267123	0.172823	0.112946	-0.21133	2.01978
18.83	-0.024591	0.16971	0.310452	-0.410551	2.01978
18.84	-0.0205274	0.164637	0.500729	-0.602502	2.01978
18.85	-0.0146133	0.157697	0.679943	-0.783328	2.01978
18.86	-0.00697756	0.149019	0.844481	-0.949401	2.01978
18.87	0.00221623	0.138769	0.991026	-1.09739	2.01978
18.88	0.012773	0.127142	1.11662	-1.22431	2.01978
18.89	0.0244703	0.114362	1.21874	-1.32764	2.01978
18.9	0.0370625	0.100675	1.29531	-1.40529	2.01978
18.91	0.0502861	0.0863468	1.34479	-1.45571	2.01978
18.92	0.0638646	0.0716551	1.36619	-1.47789	2.01978
18.93	0.0775145	0.0568848	1.35905	-1.47139	2.01978
18.94	0.0909508	0.0423225	1.32352	-1.43636	2.01978
18.95	0.103892	0.0282506	1.2603	-1.37349	2.01978
18.96	0.116069	0.0149413	1.17067	-1.28408	2.01978
18.97	0.127224	0.0026517	1.05641	-1.16991	2.01978
18.98	0.137122	-0.00838184	0.919823	-1.03329	2.01978
18.99	0.145555	-0.0179483	0.763645	-0.876976	2.01978
19	0.15234	-0.0258661	0.591012	-0.704123	2.01978
19.01	0.157332	-0.0319871	0.40539	-0.51821	2.01978
19.02	0.160417	-0.0361992	0.210508	-0.322985	2.01978
19.03	0.161524	-0.0384289	0.0102787	-0.122381	2.01978
19.04	0.160618	-0.0386424	-0.191276	0.0795605	2.01978
19.05	0.157707	-0.0368468	-0.390108	0.278771	2.01978
19.06	0.152838	-0.0330895	-0.582223	0.471238	2.01978
19.07	0.146098	-0.0274575	-0.763763	0.653082	2.01978
19.08	0.137611	-0.0200755	-0.931083	0.820641	2.01978
19.09	0.127535	-0.0111036	-1.08082	0.970537	2.01978
19.1	0.116063	-0.000733812	-1.20997	1.09975	2.01978
19.11	0.103413	0.0108136	-1.31595	1.20567	2.01978
19.12	0.0898286	0.0232947	-1.39661	1.28617	2.01978
19.13	0.0755708	0.0364467	-1.45036	1.33962	2.01978
19.14	0.0609149	0.0499931	-1.47611	1.36493	2.01978
19.15	0.0461438	0.0636497	-1.47334	1.3616	2.01978
19.16	0.031543	0.0771298	-1.44213	1.32969	2.01978
19.17	0.017394	0.0901501	-1.38311	1.26982	2.01978
19.18	0.00396969	0.102437	-1.29746	1.18321	2.01978
19.19	-0.00847203	0.113731	-1.18692	1.07159	2.01978
19.2	-0.0196929	0.123793	-1.05371	0.937189	2.01978
19.21	-0.0294794	0.132408	-0.900517	0.782717	2.01978
19.22	-0.0376469	0.13939	-0.730434	0.611274	2.01978
19.23	-0.0440431	0.144588	-0.546883	0.426302	2.01978
19.24	-0.0485519	0.147884	-0.353562	0.231517	2.01978
19.25	-0.0510948	0.149199	-0.154365	0.0308328	2.01978
19.26	-0.051633	0.148494	0.0466957	-0.171719	2.01978
19.27	-0.0501681	0.145772	0.245572	-0.372068	2.01978
19.28	-0.0467422	0.141073	0.438257	-0.566189	2.01978
19.29	-0.0414366	0.134482	0.620872	-0.750183	2.01978
19.3	-0.0343707	0.126116	0.789736	-0.920352	2.01978
19.31	-0.0256991	0.116132	0.94145	-1.07328	2.01978
19.32	-0.0156091	0.104718	1.07296	-1.20589	2.01978
19.33	-0.0043163	0.092091	1.18161	-1.31552	2.01978
19.34	0.00793938	0.0784917	1.26521	-1.39998	2.01978
19.35	0.0208986	0.0641811	1.32208	-1.45756	2.01978
19.36	0.0342878	0.049434	1.35106	-1.48712	2.01978
19.37	0.0478248	0.0345343	1.35158	-1.48806	2.01978
19.38	0.0612244	0.0197685	1.32362	-1.46036	2.01978
19.39	0.074204	0.00542075	1.26773	-1.4046	2.01978
19.4	0.0864894	-0.00823348	1.18503	-1.32189	2.01978
19.41	0.0978206	-0.0209326	1.07719	-1.2139	2.01978
19.42	0.107957	-0.0324344	0.946372	-1.08281	2.01978
19.43	0.11668	-0.0425206	0.7952	-0.931265	2.01978
19.44	0.123803	-0.0510015	0.626713	-0.762309	2.01978
19.45	0.129168	-0.05772	0.444297	-0.579348	2.01978
19.46	0.132654	-0.062554	0.251617	-0.386065	2.01978
19.47	0.134179	-0.0654198	0.0525457	-0.186352	2.01978
19.48	0.133697	-0.066273	-0.148916	0.0157693	2.01978
19.49	0.131206	-0.0651099	-0.348718	0.21623	2.01978
19.5	0.126742	-0.0619674	-0.542845	0.410995	2.01978
19.51	0.120381	-0.0569222	-0.727396	0.596142	2.01978
19.52	0.112238	-0.0500891	-0.898662	0.767943	2.01978
19.53	0.102464	-0.0416194	-1.0532	0.922941	2.01978
19.54	0.0912405	-0.0316968	-1.1879	1.05801	2.01978
19.55	0.0787809	-0.0205347	-1.30007	1.17044	2.01978
19.56	0.065322	-0.00837122	-1.38744	1.25796	2.01978
19.57	0.0511208	0.00453532	-1.44826	1.3188	2.01978
19.58	0.0364494	0.0179116	-1.48132	1.35174	2.01978
19.59	0.0215894	0.0314748	-1.48594	1.35612	2.01978
19.6	0.00682584	0.0449383	-1.46204	1.33184	2.01978
19.61	-0.00755788	0.0580175	-1.41011	1.27939	2.01978
19.62	-0.0212862	0.0704355	-1.33118	1.19982	2.01978
19.63	-0.0340967	0.0819287	-1.22686	1.09473	2.01978
19.64	-0.0457456	0.092252	-1.09923	0.966235	2.01978
19.65	-0.0560122	0.101184	-0.950878	0.816912	2.01978
19.66	-0.0647039	0.108531	-0.784781	0.649765	2.01977
19.67	-0.0716597	0.114131	-0.604284	0.468153	2.01977
19.68	-0.0767536	0.117858	-0.41302	0.275727	2.01977
19.69	-0.079897	0.119622	-0.214839	0.0763575	2.01977
19.7	-0.0810406	0.119375	-0.0137297	-0.125948	2.01977
19.71	-0.0801753	0.117107	0.186261	-0.327123	2.01977
19.72	-0.0773325	0.11285	0.381107	-0.523121	2.01977
19.73	-0.0725834	0.106675	0.566889	-0.710002	2.01977
19.74	-0.0660375	0.0986927	0.739866	-0.884007	2.01977
19.75	-0.0578404	0.0890495	0.896558	-1.04164	2.01977
19.76	-0.0481712	0.0779252	1.03381	-1.17973	2.01977
19.77	-0.0372383	0.0655294	1.14886	-1.2955	2.01977
19.78	-0.0252758	0.0520975	1.2394	-1.38662	2.01977
19.79	-0.0125383	0.0378854	1.30359	-1.45127	2.01977
19.8	0.000703829	0.0231648	1.34016	-1.48814	2.01977
19.81	0.0141701	0.00821785	1.34835	-1.49649	2.01977
19.82	0.0275756	-0.00666914	1.32801	-1.47615	2.01977
19.83	0.0406364	-0.0212108	1.27954	-1.42755	2.01977
19.84	0.0530757	-0.0351289	1.20392	-1.35164	2.01977
19.85	0.0646292	-0.0481576	1.10267	-1.24997	2.01977
19.86	0.0750502	-0.0600491	0.977815	-1.12458	2.01977
19.87	0.0841151	-0.0705784	0.831878	-0.977987	2.01977
19.88	0.0916272	-0.0795479	0.66779	-0.813147	2.01977
19.89	0.0974213	-0.0867915	0.488851	-0.633375	2.01977
19.9	0.101367	-0.0921776	0.29866	-0.442287	2.01977
19.91	0.10337	-0.0956123	0.101042	-0.243728	2.01977
19.92	0.103376	-0.0970406	-0.100028	-0.0416934	2.01977
19.93	0.101371	-0.0964481	-0.300506	0.159753	2.01977
19.94	0.0973812	-0.093861	-0.496359	0.356559	2.01977
19.95	0.0914725	-0.0893456	-0.683647	0.544765	2.01977
19.96	0.0837494	-0.083007	-0.858604	0.720585	2.01977
19.97	0.0743533	-0.0749871	-1.01771	0.880482	2.01977
19.98	0.0634589	-0.0654613	-1.15776	1.02124	2.01977
19.99	0.0512711	-0.0546356	-1.27595	1.14003	2.01977
20	0.0380208	-0.0427421	-1.36989	1.23445	2.01977
20.01	0.0239606	-0.0300342	-1.43769	1.30262	2.01977
20.02	0.00935887	-0.016782	-1.47799	1.34316	2.01977
20.03	-0.00550473	-0.00326611	-1.48998	1.35525	2.01977
20.04	-0.0203454	0.0102272	-1.47342	1.33865	2.01977
20.05	-0.0348789	0.0234122	-1.42864	1.2937	2.01977
20.06	-0.0488269	0.0360095	-1.35653	1.2213	2.01977
20.07	-0.0619232	0.0477513	-1.25856	1.1229	2.01977
20.08	-0.0739183	0.0583873	-1.13669	1.0005	2.01977
20.09	-0.0845853	0.0676893	-0.993363	0.856543	2.01977
20.1	-0.0937236	0.0754559	-0.831473	0.693936	2.01977
20.11	-0.101164	0.0815167	-0.654272	0.515949	2.01977
20.12	-0.10677	0.0857355	-0.465323	0.326162	2.01977
20.13	-0.110443	0.0880133	-0.268426	0.128394	2.01977
